Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,increase
AL65,EMM_F3,Dothideomycetes,1,2,0,7.59,0
AL65,EMM_F3,Dothideomycetes,1,2,11.38,8.92,0
AL65,EMM_F3,Dothideomycetes,1,2,17.4,8.31,0
AL65,EMM_F3,Dothideomycetes,1,2,24.86,9.43,0
AL65,EMM_F3,Dothideomycetes,1,2,31.78,9.37,0
AL65,EMM_F3,Dothideomycetes,1,2,40.63,9.69,0
AL65,EMM_F3,Dothideomycetes,1,2,47.75,9.59,0
AL65,EMM_F3,Dothideomycetes,1,2,54.73,7.61,0
AL65,EMM_F3,Dothideomycetes,2,2,0,7.81,0
AL65,EMM_F3,Dothideomycetes,2,2,11.38,9.39,0
AL65,EMM_F3,Dothideomycetes,2,2,17.4,9.88,0
AL65,EMM_F3,Dothideomycetes,2,2,24.86,9.05,0
AL65,EMM_F3,Dothideomycetes,2,2,31.78,10.27,0
AL65,EMM_F3,Dothideomycetes,2,2,40.63,8.83,0
AL65,EMM_F3,Dothideomycetes,2,2,47.75,7.82,0
AL65,EMM_F3,Dothideomycetes,2,2,54.73,8.1,0
AL65,EMM_F3,Dothideomycetes,2,2,0,7.15,0
AL65,EMM_F3,Dothideomycetes,3,2,11.38,8.57,0
AL65,EMM_F3,Dothideomycetes,3,2,17.4,8.69,0
AL65,EMM_F3,Dothideomycetes,3,2,24.86,8.63,0
AL65,EMM_F3,Dothideomycetes,3,2,31.78,10.02,0
AL65,EMM_F3,Dothideomycetes,3,2,40.63,10.02,0
AL65,EMM_F3,Dothideomycetes,3,2,47.75,9.94,0
AL65,EMM_F3,Dothideomycetes,3,2,54.73,8.77,0
AL65,EMM_F34,Dothideomycetes,1,2,0,6.64,0
AL65,EMM_F34,Dothideomycetes,1,2,11.38,6.91,0
AL65,EMM_F34,Dothideomycetes,1,2,17.4,7.81,0
AL65,EMM_F34,Dothideomycetes,1,2,24.86,8.73,0
AL65,EMM_F34,Dothideomycetes,1,2,31.78,8.3,0
AL65,EMM_F34,Dothideomycetes,1,2,40.63,8.45,0
AL65,EMM_F34,Dothideomycetes,1,2,47.75,7.89,0
AL65,EMM_F34,Dothideomycetes,1,2,54.73,7.05,0
AL65,EMM_F34,Dothideomycetes,2,2,0,8.65,0
AL65,EMM_F34,Dothideomycetes,2,2,11.38,8.78,0
AL65,EMM_F34,Dothideomycetes,2,2,17.4,9.06,0
AL65,EMM_F34,Dothideomycetes,2,2,24.86,8.9,0
AL65,EMM_F34,Dothideomycetes,2,2,31.78,9.92,0
AL65,EMM_F34,Dothideomycetes,2,2,40.63,9.44,0
AL65,EMM_F34,Dothideomycetes,2,2,47.75,9.44,0
AL65,EMM_F34,Dothideomycetes,2,2,54.73,8.7,0
AL65,EMM_F34,Dothideomycetes,3,2,0,6.41,0
AL65,EMM_F34,Dothideomycetes,3,2,11.38,7.76,0
AL65,EMM_F34,Dothideomycetes,3,2,17.4,7.76,0
AL65,EMM_F34,Dothideomycetes,3,2,24.86,8.09,0
AL65,EMM_F34,Dothideomycetes,3,2,31.78,7.61,0
AL65,EMM_F34,Dothideomycetes,3,2,40.63,8.51,0
AL65,EMM_F34,Dothideomycetes,3,2,47.75,8.74,0
AL65,EMM_F34,Dothideomycetes,3,2,54.73,5.05,0
AL65,SP_F14,Dothideomycetes,1,2,0,6.09,0
AL65,SP_F14,Dothideomycetes,1,2,11.38,9.17,0
AL65,SP_F14,Dothideomycetes,1,2,17.4,8.75,0
AL65,SP_F14,Dothideomycetes,1,2,24.86,8.08,0
AL65,SP_F14,Dothideomycetes,1,2,31.78,9.6,0
AL65,SP_F14,Dothideomycetes,1,2,40.63,8.86,0
AL65,SP_F14,Dothideomycetes,1,2,47.75,8.87,0
AL65,SP_F14,Dothideomycetes,1,2,54.73,8.12,0
AL65,SP_F14,Dothideomycetes,2,2,0,8.12,0
AL65,SP_F14,Dothideomycetes,2,2,11.38,8.39,0
AL65,SP_F14,Dothideomycetes,2,2,17.4,8.97,0
AL65,SP_F14,Dothideomycetes,2,2,24.86,8.82,0
AL65,SP_F14,Dothideomycetes,2,2,31.78,9.41,0
AL65,SP_F14,Dothideomycetes,2,2,40.63,8.93,0
AL65,SP_F14,Dothideomycetes,2,2,47.75,8.44,0
AL65,SP_F14,Dothideomycetes,2,2,54.73,8.24,0
AL65,SP_F14,Dothideomycetes,3,2,0,6.13,0
AL65,SP_F14,Dothideomycetes,3,2,11.38,8.01,0
AL65,SP_F14,Dothideomycetes,3,2,17.4,8.56,0
AL65,SP_F14,Dothideomycetes,3,2,24.86,7.4,0
AL65,SP_F14,Dothideomycetes,3,2,31.78,8.59,0
AL65,SP_F14,Dothideomycetes,3,2,40.63,7.9,0
AL65,SP_F14,Dothideomycetes,3,2,47.75,8.32,0
AL65,SP_F14,Dothideomycetes,3,2,54.73,8.52,0
AL65,EMM_F7,Tremellomycetes,1,2,0,7.16,0
AL65,EMM_F7,Tremellomycetes,1,2,11.38,8.43,0
AL65,EMM_F7,Tremellomycetes,1,2,17.4,8.58,0
AL65,EMM_F7,Tremellomycetes,1,2,24.86,8.04,0
AL65,EMM_F7,Tremellomycetes,1,2,31.78,9.33,0
AL65,EMM_F7,Tremellomycetes,1,2,40.63,9.25,0
AL65,EMM_F7,Tremellomycetes,1,2,47.75,8.76,0
AL65,EMM_F7,Tremellomycetes,1,2,54.73,7.76,0
AL65,EMM_F7,Tremellomycetes,2,2,0,8.61,0
AL65,EMM_F7,Tremellomycetes,2,2,11.38,9.34,0
AL65,EMM_F7,Tremellomycetes,2,2,17.4,9,0
AL65,EMM_F7,Tremellomycetes,2,2,24.86,8.74,0
AL65,EMM_F7,Tremellomycetes,2,2,31.78,9.31,0
AL65,EMM_F7,Tremellomycetes,2,2,40.63,9.49,0
AL65,EMM_F7,Tremellomycetes,2,2,47.75,9.14,0
AL65,EMM_F7,Tremellomycetes,2,2,54.73,9.14,0
AL65,EMM_F7,Tremellomycetes,3,2,0,7.74,0
AL65,EMM_F7,Tremellomycetes,3,2,11.38,8.18,0
AL65,EMM_F7,Tremellomycetes,3,2,17.4,8.18,0
AL65,EMM_F7,Tremellomycetes,3,2,24.86,8.76,0
AL65,EMM_F7,Tremellomycetes,3,2,31.78,9.02,0
AL65,EMM_F7,Tremellomycetes,3,2,40.63,9.06,0
AL65,EMM_F7,Tremellomycetes,3,2,47.75,8.19,0
AL65,EMM_F7,Tremellomycetes,3,2,54.73,8.68,0
AL65,ZAN_F3,Tremellomycetes,1,2,0,7.82,0
AL65,ZAN_F3,Tremellomycetes,1,2,11.38,8.16,0
AL65,ZAN_F3,Tremellomycetes,1,2,17.4,8.39,0
AL65,ZAN_F3,Tremellomycetes,1,2,24.86,9.19,0
AL65,ZAN_F3,Tremellomycetes,1,2,31.78,9.5,0
AL65,ZAN_F3,Tremellomycetes,1,2,40.63,9.1,0
AL65,ZAN_F3,Tremellomycetes,1,2,47.75,9.1,0
AL65,ZAN_F3,Tremellomycetes,1,2,54.73,8.45,0
AL65,ZAN_F3,Tremellomycetes,2,2,0,7.45,0
AL65,ZAN_F3,Tremellomycetes,2,2,11.38,7.96,0
AL65,ZAN_F3,Tremellomycetes,2,2,17.4,8.37,0
AL65,ZAN_F3,Tremellomycetes,2,2,24.86,8.62,0
AL65,ZAN_F3,Tremellomycetes,2,2,31.78,8.62,0
AL65,ZAN_F3,Tremellomycetes,2,2,40.63,8.06,0
AL65,ZAN_F3,Tremellomycetes,2,2,47.75,9.3,0
AL65,ZAN_F3,Tremellomycetes,2,2,54.73,8.77,0
AL65,ZAN_F3,Tremellomycetes,3,2,0,7.26,0
AL65,ZAN_F3,Tremellomycetes,3,2,11.38,7.18,0
AL65,ZAN_F3,Tremellomycetes,3,2,17.4,9.21,0
AL65,ZAN_F3,Tremellomycetes,3,2,24.86,8.99,0
AL65,ZAN_F3,Tremellomycetes,3,2,31.78,8.99,0
AL65,ZAN_F3,Tremellomycetes,3,2,40.63,8.75,0
AL65,ZAN_F3,Tremellomycetes,3,2,47.75,7.87,0
AL65,ZAN_F3,Tremellomycetes,3,2,54.73,7.39,0
AL65,EMM_F48,Tremellomycetes,1,2,0,6.87,0
AL65,EMM_F48,Tremellomycetes,1,2,11.38,7.5,0
AL65,EMM_F48,Tremellomycetes,1,2,17.4,8.65,0
AL65,EMM_F48,Tremellomycetes,1,2,24.86,8.25,0
AL65,EMM_F48,Tremellomycetes,1,2,31.78,8.47,0
AL65,EMM_F48,Tremellomycetes,1,2,40.63,8.61,0
AL65,EMM_F48,Tremellomycetes,1,2,47.75,8.75,0
AL65,EMM_F48,Tremellomycetes,1,2,54.73,9,0
AL65,EMM_F48,Tremellomycetes,2,2,0,7.15,0
AL65,EMM_F48,Tremellomycetes,2,2,11.38,7.65,0
AL65,EMM_F48,Tremellomycetes,2,2,17.4,8.58,0
AL65,EMM_F48,Tremellomycetes,2,2,24.86,8.58,0
AL65,EMM_F48,Tremellomycetes,2,2,31.78,8.17,0
AL65,EMM_F48,Tremellomycetes,2,2,40.63,7.9,0
AL65,EMM_F48,Tremellomycetes,2,2,47.75,7.86,0
AL65,EMM_F48,Tremellomycetes,2,2,54.73,7.66,0
AL65,EMM_F48,Tremellomycetes,3,2,0,6.12,0
AL65,EMM_F48,Tremellomycetes,3,2,11.38,7.97,0
AL65,EMM_F48,Tremellomycetes,3,2,17.4,8.03,0
AL65,EMM_F48,Tremellomycetes,3,2,24.86,8.43,0
AL65,EMM_F48,Tremellomycetes,3,2,31.78,8.9,0
AL65,EMM_F48,Tremellomycetes,3,2,40.63,9.07,0
AL65,EMM_F48,Tremellomycetes,3,2,47.75,8.21,0
AL65,EMM_F48,Tremellomycetes,3,2,54.73,7.94,0
AL65,EMM_F63,Tremellomycetes,1,2,0,7.85,0
AL65,EMM_F63,Tremellomycetes,1,2,11.38,8.08,0
AL65,EMM_F63,Tremellomycetes,1,2,17.4,8.9,0
AL65,EMM_F63,Tremellomycetes,1,2,24.86,7.89,0
AL65,EMM_F63,Tremellomycetes,1,2,31.78,8.12,0
AL65,EMM_F63,Tremellomycetes,1,2,40.63,9.24,0
AL65,EMM_F63,Tremellomycetes,1,2,47.75,8.54,0
AL65,EMM_F63,Tremellomycetes,1,2,54.73,7.73,0
AL65,EMM_F63,Tremellomycetes,2,2,0,6.81,0
AL65,EMM_F63,Tremellomycetes,2,2,11.38,7.3,0
AL65,EMM_F63,Tremellomycetes,2,2,17.4,8.5,0
AL65,EMM_F63,Tremellomycetes,2,2,24.86,8.07,0
AL65,EMM_F63,Tremellomycetes,2,2,31.78,8.75,0
AL65,EMM_F63,Tremellomycetes,2,2,40.63,7.79,0
AL65,EMM_F63,Tremellomycetes,2,2,47.75,8.29,0
AL65,EMM_F63,Tremellomycetes,2,2,54.73,6.39,0
AL65,EMM_F63,Tremellomycetes,3,2,0,8.45,0
AL65,EMM_F63,Tremellomycetes,3,2,11.38,8.04,0
AL65,EMM_F63,Tremellomycetes,3,2,17.4,9.09,0
AL65,EMM_F63,Tremellomycetes,3,2,24.86,9.09,0
AL65,EMM_F63,Tremellomycetes,3,2,31.78,8.8,0
AL65,EMM_F63,Tremellomycetes,3,2,40.63,8.81,0
AL65,EMM_F63,Tremellomycetes,3,2,47.75,8.04,0
AL65,EMM_F63,Tremellomycetes,3,2,54.73,7.77,0
AL65,EMM_F64,Tremellomycetes,1,2,0,6.2,0
AL65,EMM_F64,Tremellomycetes,1,2,11.38,7.29,0
AL65,EMM_F64,Tremellomycetes,1,2,17.4,8.26,0
AL65,EMM_F64,Tremellomycetes,1,2,24.86,8.28,0
AL65,EMM_F64,Tremellomycetes,1,2,31.78,8.59,0
AL65,EMM_F64,Tremellomycetes,1,2,40.63,7.62,0
AL65,EMM_F64,Tremellomycetes,1,2,47.75,8.68,0
AL65,EMM_F64,Tremellomycetes,1,2,54.73,7.61,0
AL65,EMM_F64,Tremellomycetes,2,2,0,6.43,0
AL65,EMM_F64,Tremellomycetes,2,2,11.38,9.23,0
AL65,EMM_F64,Tremellomycetes,2,2,17.4,9.23,0
AL65,EMM_F64,Tremellomycetes,2,2,24.86,9.18,0
AL65,EMM_F64,Tremellomycetes,2,2,31.78,10.36,0
AL65,EMM_F64,Tremellomycetes,2,2,40.63,9.95,0
AL65,EMM_F64,Tremellomycetes,2,2,47.75,9.24,0
AL65,EMM_F64,Tremellomycetes,2,2,54.73,9.06,0
AL65,EMM_F64,Tremellomycetes,3,2,0,7.41,0
AL65,EMM_F64,Tremellomycetes,3,2,11.38,7.7,0
AL65,EMM_F64,Tremellomycetes,3,2,17.4,7.95,0
AL65,EMM_F64,Tremellomycetes,3,2,24.86,7.96,0
AL65,EMM_F64,Tremellomycetes,3,2,31.78,7.96,0
AL65,EMM_F64,Tremellomycetes,3,2,40.63,7.96,0
AL65,EMM_F64,Tremellomycetes,3,2,47.75,7.16,0
AL65,EMM_F64,Tremellomycetes,3,2,54.73,7.17,0
AL65,EMM_F89,Tremellomycetes,1,2,0,6.67,0
AL65,EMM_F89,Tremellomycetes,1,2,11.38,7.26,0
AL65,EMM_F89,Tremellomycetes,1,2,17.4,8.19,0
AL65,EMM_F89,Tremellomycetes,1,2,24.86,8.2,0
AL65,EMM_F89,Tremellomycetes,1,2,31.78,8.21,0
AL65,EMM_F89,Tremellomycetes,1,2,40.63,8.43,0
AL65,EMM_F89,Tremellomycetes,1,2,47.75,8.63,0
AL65,EMM_F89,Tremellomycetes,1,2,54.73,8.25,0
AL65,EMM_F89,Tremellomycetes,2,2,0,8.08,0
AL65,EMM_F89,Tremellomycetes,2,2,11.38,8.04,0
AL65,EMM_F89,Tremellomycetes,2,2,17.4,8.6,0
AL65,EMM_F89,Tremellomycetes,2,2,24.86,8.67,0
AL65,EMM_F89,Tremellomycetes,2,2,31.78,8.67,0
AL65,EMM_F89,Tremellomycetes,2,2,40.63,8.9,0
AL65,EMM_F89,Tremellomycetes,2,2,47.75,8.91,0
AL65,EMM_F89,Tremellomycetes,2,2,54.73,8.69,0
AL65,EMM_F89,Tremellomycetes,3,2,0,7.6,0
AL65,EMM_F89,Tremellomycetes,3,2,11.38,7.57,0
AL65,EMM_F89,Tremellomycetes,3,2,17.4,7.82,0
AL65,EMM_F89,Tremellomycetes,3,2,24.86,7.84,0
AL65,EMM_F89,Tremellomycetes,3,2,31.78,7.73,0
AL65,EMM_F89,Tremellomycetes,3,2,40.63,7.61,0
AL65,EMM_F89,Tremellomycetes,3,2,47.75,7.28,0
AL65,EMM_F89,Tremellomycetes,3,2,54.73,7.65,0
AL65,EMM_F47,Microbotryomycetes,1,2,0,8.54,0
AL65,EMM_F47,Microbotryomycetes,1,2,11.38,8.54,0
AL65,EMM_F47,Microbotryomycetes,1,2,17.4,8.73,0
AL65,EMM_F47,Microbotryomycetes,1,2,24.86,8.19,0
AL65,EMM_F47,Microbotryomycetes,1,2,31.78,8.58,0
AL65,EMM_F47,Microbotryomycetes,1,2,40.63,8.55,0
AL65,EMM_F47,Microbotryomycetes,1,2,47.75,8.88,0
AL65,EMM_F47,Microbotryomycetes,1,2,54.73,8.42,0
AL65,EMM_F47,Microbotryomycetes,2,2,0,7.17,0
AL65,EMM_F47,Microbotryomycetes,2,2,11.38,9.19,0
AL65,EMM_F47,Microbotryomycetes,2,2,17.4,8.91,0
AL65,EMM_F47,Microbotryomycetes,2,2,24.86,9.69,0
AL65,EMM_F47,Microbotryomycetes,2,2,31.78,8.75,0
AL65,EMM_F47,Microbotryomycetes,2,2,40.63,8.63,0
AL65,EMM_F47,Microbotryomycetes,2,2,47.75,8.03,0
AL65,EMM_F47,Microbotryomycetes,2,2,54.73,8.08,0
AL65,EMM_F47,Microbotryomycetes,3,2,0,8.18,0
AL65,EMM_F47,Microbotryomycetes,3,2,11.38,9.79,0
AL65,EMM_F47,Microbotryomycetes,3,2,17.4,9.68,0
AL65,EMM_F47,Microbotryomycetes,3,2,24.86,9.34,0
AL65,EMM_F47,Microbotryomycetes,3,2,31.78,8.89,0
AL65,EMM_F47,Microbotryomycetes,3,2,40.63,9.3,0
AL65,EMM_F47,Microbotryomycetes,3,2,47.75,9.11,0
AL65,EMM_F47,Microbotryomycetes,3,2,54.73,8.17,0
AL65,EMM_F49,Microbotryomycetes,1,2,0,7.17,0
AL65,EMM_F49,Microbotryomycetes,1,2,11.38,7.68,0
AL65,EMM_F49,Microbotryomycetes,1,2,17.4,8.58,0
AL65,EMM_F49,Microbotryomycetes,1,2,24.86,8.22,0
AL65,EMM_F49,Microbotryomycetes,1,2,31.78,8.22,0
AL65,EMM_F49,Microbotryomycetes,1,2,40.63,7.9,0
AL65,EMM_F49,Microbotryomycetes,1,2,47.75,8.01,0
AL65,EMM_F49,Microbotryomycetes,1,2,54.73,7.28,0
AL65,EMM_F49,Microbotryomycetes,2,2,0,7.33,0
AL65,EMM_F49,Microbotryomycetes,2,2,11.38,8.24,0
AL65,EMM_F49,Microbotryomycetes,2,2,17.4,7.66,0
AL65,EMM_F49,Microbotryomycetes,2,2,24.86,8.12,0
AL65,EMM_F49,Microbotryomycetes,2,2,31.78,7.49,0
AL65,EMM_F49,Microbotryomycetes,2,2,40.63,7.42,0
AL65,EMM_F49,Microbotryomycetes,2,2,47.75,7.98,0
AL65,EMM_F49,Microbotryomycetes,2,2,54.73,7.38,0
AL65,EMM_F49,Microbotryomycetes,3,2,0,7.2,0
AL65,EMM_F49,Microbotryomycetes,3,2,11.38,7.63,0
AL65,EMM_F49,Microbotryomycetes,3,2,17.4,8.12,0
AL65,EMM_F49,Microbotryomycetes,3,2,24.86,8.09,0
AL65,EMM_F49,Microbotryomycetes,3,2,31.78,7.74,0
AL65,EMM_F49,Microbotryomycetes,3,2,40.63,7.73,0
AL65,EMM_F49,Microbotryomycetes,3,2,47.75,7.73,0
AL65,EMM_F49,Microbotryomycetes,3,2,54.73,6.5,0
AL65,ZAN_F4,Microbotryomycetes,1,2,0,7.87,0
AL65,ZAN_F4,Microbotryomycetes,1,2,11.38,8.01,0
AL65,ZAN_F4,Microbotryomycetes,1,2,17.4,8.33,0
AL65,ZAN_F4,Microbotryomycetes,1,2,24.86,8.41,0
AL65,ZAN_F4,Microbotryomycetes,1,2,31.78,8.52,0
AL65,ZAN_F4,Microbotryomycetes,1,2,40.63,8.78,0
AL65,ZAN_F4,Microbotryomycetes,1,2,47.75,8.26,0
AL65,ZAN_F4,Microbotryomycetes,1,2,54.73,7.35,0
AL65,ZAN_F4,Microbotryomycetes,2,2,0,6.44,0
AL65,ZAN_F4,Microbotryomycetes,2,2,11.38,7.53,0
AL65,ZAN_F4,Microbotryomycetes,2,2,17.4,7.97,0
AL65,ZAN_F4,Microbotryomycetes,2,2,24.86,8.63,0
AL65,ZAN_F4,Microbotryomycetes,2,2,31.78,8.75,0
AL65,ZAN_F4,Microbotryomycetes,2,2,40.63,8.27,0
AL65,ZAN_F4,Microbotryomycetes,2,2,47.75,7.93,0
AL65,ZAN_F4,Microbotryomycetes,2,2,54.73,7.93,0
AL65,ZAN_F4,Microbotryomycetes,3,2,0,7.09,0
AL65,ZAN_F4,Microbotryomycetes,3,2,11.38,7.82,0
AL65,ZAN_F4,Microbotryomycetes,3,2,17.4,8.97,0
AL65,ZAN_F4,Microbotryomycetes,3,2,24.86,8.43,0
AL65,ZAN_F4,Microbotryomycetes,3,2,31.78,8.03,0
AL65,ZAN_F4,Microbotryomycetes,3,2,40.63,7.91,0
AL65,ZAN_F4,Microbotryomycetes,3,2,47.75,7.7,0
AL65,ZAN_F4,Microbotryomycetes,3,2,54.73,7.63,0
AL65,EMM_F65,Microbotryomycetes,1,2,0,7.01,0
AL65,EMM_F65,Microbotryomycetes,1,2,11.38,9.35,0
AL65,EMM_F65,Microbotryomycetes,1,2,17.4,9.85,0
AL65,EMM_F65,Microbotryomycetes,1,2,24.86,9.54,0
AL65,EMM_F65,Microbotryomycetes,1,2,31.78,10.17,0
AL65,EMM_F65,Microbotryomycetes,1,2,40.63,10.18,0
AL65,EMM_F65,Microbotryomycetes,1,2,47.75,9.41,0
AL65,EMM_F65,Microbotryomycetes,1,2,54.73,9.41,0
AL65,EMM_F65,Microbotryomycetes,2,2,0,7.35,0
AL65,EMM_F65,Microbotryomycetes,2,2,11.38,8.07,0
AL65,EMM_F65,Microbotryomycetes,2,2,17.4,7.67,0
AL65,EMM_F65,Microbotryomycetes,2,2,24.86,8.67,0
AL65,EMM_F65,Microbotryomycetes,2,2,31.78,8.07,0
AL65,EMM_F65,Microbotryomycetes,2,2,40.63,8.36,0
AL65,EMM_F65,Microbotryomycetes,2,2,47.75,8.54,0
AL65,EMM_F65,Microbotryomycetes,2,2,54.73,7.15,0
AL65,EMM_F65,Microbotryomycetes,3,2,0,8.41,0
AL65,EMM_F65,Microbotryomycetes,3,2,11.38,9.02,0
AL65,EMM_F65,Microbotryomycetes,3,2,17.4,9.35,0
AL65,EMM_F65,Microbotryomycetes,3,2,24.86,9.35,0
AL65,EMM_F65,Microbotryomycetes,3,2,31.78,9.95,0
AL65,EMM_F65,Microbotryomycetes,3,2,40.63,9.68,0
AL65,EMM_F65,Microbotryomycetes,3,2,47.75,9.79,0
AL65,EMM_F65,Microbotryomycetes,3,2,54.73,9.2,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,0,6.38,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,11.38,6.97,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,17.4,6.82,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,24.86,9.02,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,31.78,8.86,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,40.63,8.64,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,47.75,7.9,0
AL65,EMM_F66,Cystobasidiomycetes,1,2,54.73,7.3,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,0,8.97,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,11.38,7.76,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,17.4,8.11,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,24.86,8.52,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,31.78,8.53,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,40.63,8.91,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,47.75,9.4,0
AL65,EMM_F66,Cystobasidiomycetes,2,2,54.73,8.78,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,0,8.59,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,11.38,8.96,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,17.4,8.96,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,24.86,9.92,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,31.78,9.98,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,40.63,9.99,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,47.75,9.23,0
AL65,EMM_F66,Cystobasidiomycetes,3,2,54.73,8.07,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,0,6.85,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,11.38,8.33,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,17.4,8.33,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,24.86,9.72,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,31.78,9.71,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,40.63,9.36,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,47.75,9.26,0
AL65,EMM_F70,Cystobasidiomycetes,1,2,54.73,7.93,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,0,7.93,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,11.38,9.07,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,17.4,9.05,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,24.86,9.31,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,31.78,9.31,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,40.63,9.31,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,47.75,8.75,0
AL65,EMM_F70,Cystobasidiomycetes,2,2,54.73,8.62,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,0,8.62,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,11.38,9.09,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,17.4,9.09,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,24.86,9.09,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,31.78,9.58,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,40.63,10.06,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,47.75,9.63,0
AL65,EMM_F70,Cystobasidiomycetes,3,2,54.73,9.56,0
AL65,Control,Control,1,2,0,6.09,0
AL65,Control,Control,1,2,11.38,6.47,0
AL65,Control,Control,1,2,17.4,7.57,0
AL65,Control,Control,1,2,24.86,7.09,0
AL65,Control,Control,1,2,31.78,7.44,0
AL65,Control,Control,1,2,40.63,7.84,0
AL65,Control,Control,1,2,47.75,7.25,0
AL65,Control,Control,1,2,54.73,7.25,0
AL65,Control,Control,2,2,0,na,na
AL65,Control,Control,2,2,11.38,na,na
AL65,Control,Control,2,2,17.4,na,na
AL65,Control,Control,2,2,24.86,na,na
AL65,Control,Control,2,2,31.78,na,na
AL65,Control,Control,2,2,40.63,na,na
AL65,Control,Control,2,2,47.75,na,na
AL65,Control,Control,2,2,54.73,na,na
AL65,Control,Control,3,2,0,6.3,0
AL65,Control,Control,3,2,11.38,6.92,0
AL65,Control,Control,3,2,17.4,7.84,0
AL65,Control,Control,3,2,24.86,7.39,0
AL65,Control,Control,3,2,31.78,7.53,0
AL65,Control,Control,3,2,40.63,7.8,0
AL65,Control,Control,3,2,47.75,7.63,0
AL65,Control,Control,3,2,54.73,7.62,0
AL65,EMM_F3,Dothideomycetes,1,4,0,9.81,2.22
AL65,EMM_F3,Dothideomycetes,1,4,11.38,9.84,0.92
AL65,EMM_F3,Dothideomycetes,1,4,17.4,9.48,1.17
AL65,EMM_F3,Dothideomycetes,1,4,24.86,9.68,0.25
AL65,EMM_F3,Dothideomycetes,1,4,31.78,9.68,0.31
AL65,EMM_F3,Dothideomycetes,1,4,40.63,10.2,0.51
AL65,EMM_F3,Dothideomycetes,1,4,47.75,10.21,0.62
AL65,EMM_F3,Dothideomycetes,1,4,54.73,8.93,1.32
AL65,EMM_F3,Dothideomycetes,2,4,0,9.1,1.29
AL65,EMM_F3,Dothideomycetes,2,4,11.38,9.78,0.39
AL65,EMM_F3,Dothideomycetes,2,4,17.4,9.77,-0.11
AL65,EMM_F3,Dothideomycetes,2,4,24.86,8.81,-0.24
AL65,EMM_F3,Dothideomycetes,2,4,31.78,10.51,0.24
AL65,EMM_F3,Dothideomycetes,2,4,40.63,10.22,1.39
AL65,EMM_F3,Dothideomycetes,2,4,47.75,8.43,0.61
AL65,EMM_F3,Dothideomycetes,2,4,54.73,9.69,1.59
AL65,EMM_F3,Dothideomycetes,2,4,0,9.65,2.5
AL65,EMM_F3,Dothideomycetes,3,4,11.38,9.92,1.35
AL65,EMM_F3,Dothideomycetes,3,4,17.4,9.55,0.86
AL65,EMM_F3,Dothideomycetes,3,4,24.86,8.99,0.36
AL65,EMM_F3,Dothideomycetes,3,4,31.78,9.52,-0.5
AL65,EMM_F3,Dothideomycetes,3,4,40.63,9.83,-0.19
AL65,EMM_F3,Dothideomycetes,3,4,47.75,9.84,-0.1
AL65,EMM_F3,Dothideomycetes,3,4,54.73,11.08,2.31
AL65,EMM_F34,Dothideomycetes,1,4,0,9.1,2.46
AL65,EMM_F34,Dothideomycetes,1,4,11.38,9.1,2.19
AL65,EMM_F34,Dothideomycetes,1,4,17.4,9.57,1.76
