Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B30,Control,Control,3,2,11.38,8.11,8.11,0
B30,Control,Control,3,2,17.4,8.17,8.17,0
B30,Control,Control,3,2,24.86,8.86,8.86,0
B30,Control,Control,3,2,31.78,7.38,7.38,0
B30,Control,Control,3,2,40.63,8.38,8.38,0
B30,Control,Control,3,2,47.75,8.38,8.38,0
B30,Control,Control,3,2,54.73,6.56,6.56,0
B30,EMM_F3,Dothideomycetes,1,4,0,8.02,8.37,0.6
B30,EMM_F3,Dothideomycetes,1,4,11.38,8.03,7.99,0.61
B30,EMM_F3,Dothideomycetes,1,4,17.4,8.38,7.99,0.32
B30,EMM_F3,Dothideomycetes,1,4,24.86,8.43,7.26,0.37
B30,EMM_F3,Dothideomycetes,1,4,31.78,8.25,7.35,0.03
B30,EMM_F3,Dothideomycetes,1,4,40.63,8.47,7.81,0.48
B30,EMM_F3,Dothideomycetes,1,4,47.75,8.11,7.22,0
B30,EMM_F3,Dothideomycetes,1,4,54.73,7.34,7.22,0.73
B30,EMM_F3,Dothideomycetes,2,4,0,7.09,8.21,0.04
B30,EMM_F3,Dothideomycetes,2,4,11.38,8.31,8.47,0.48
B30,EMM_F3,Dothideomycetes,2,4,17.4,8.45,7.4,0.33
B30,EMM_F3,Dothideomycetes,2,4,24.86,8.7,7.61,0.56
B30,EMM_F3,Dothideomycetes,2,4,31.78,7.89,7.61,0.05
B30,EMM_F3,Dothideomycetes,2,4,40.63,8.12,7.61,0.29
B30,EMM_F3,Dothideomycetes,2,4,47.75,8.12,7.69,0.43
B30,EMM_F3,Dothideomycetes,2,4,54.73,7.2,7.34,0
B30,EMM_F3,Dothideomycetes,3,4,0,7.57,8.26,0.28
B30,EMM_F3,Dothideomycetes,3,4,11.38,7.75,8.12,0.12
B30,EMM_F3,Dothideomycetes,3,4,17.4,8.1,8.18,0.47
B30,EMM_F3,Dothideomycetes,3,4,24.86,8.45,9.26,0.11
B30,EMM_F3,Dothideomycetes,3,4,31.78,8.12,7.35,0.04
B30,EMM_F3,Dothideomycetes,3,4,40.63,7.68,9.04,0.03
B30,EMM_F3,Dothideomycetes,3,4,47.75,7.16,9.29,0.08
B30,EMM_F3,Dothideomycetes,3,4,54.73,7.42,7.8,-0.09
B30,EMM_F34,Dothideomycetes,1,4,0,8.11,8.37,0.29
B30,EMM_F34,Dothideomycetes,1,4,11.38,6.68,7.99,0.07
B30,EMM_F34,Dothideomycetes,1,4,17.4,8.18,7.99,0
B30,EMM_F34,Dothideomycetes,1,4,24.86,8,7.26,-0.17
B30,EMM_F34,Dothideomycetes,1,4,31.78,8,7.35,0.07
B30,EMM_F34,Dothideomycetes,1,4,40.63,7.79,7.81,0.06
B30,EMM_F34,Dothideomycetes,1,4,47.75,7.63,7.22,0.2
B30,EMM_F34,Dothideomycetes,1,4,54.73,7.16,7.22,-0.45
B30,EMM_F34,Dothideomycetes,2,4,0,8,8.21,0.32
B30,EMM_F34,Dothideomycetes,2,4,11.38,8.44,8.47,0.4
B30,EMM_F34,Dothideomycetes,2,4,17.4,8.78,7.4,0.7
B30,EMM_F34,Dothideomycetes,2,4,24.86,8.58,7.61,0.31
B30,EMM_F34,Dothideomycetes,2,4,31.78,8.69,7.61,0.4
B30,EMM_F34,Dothideomycetes,2,4,40.63,9.02,7.61,-0.03
B30,EMM_F34,Dothideomycetes,2,4,47.75,8.68,7.69,0.22
B30,EMM_F34,Dothideomycetes,2,4,54.73,9.47,7.34,0.46
B30,EMM_F34,Dothideomycetes,3,4,0,3.57,8.26,-6.17
B30,EMM_F34,Dothideomycetes,3,4,11.38,7.99,8.12,-0.47
B30,EMM_F34,Dothideomycetes,3,4,17.4,8.05,8.18,0.27
B30,EMM_F34,Dothideomycetes,3,4,24.86,7.69,9.26,-0.36
B30,EMM_F34,Dothideomycetes,3,4,31.78,7.83,7.35,-0.49
B30,EMM_F34,Dothideomycetes,3,4,40.63,8.42,9.04,0.09
B30,EMM_F34,Dothideomycetes,3,4,47.75,8.01,9.29,-0.33
B30,EMM_F34,Dothideomycetes,3,4,54.73,8.02,7.8,-0.31
B30,SP_F14,Dothideomycetes,1,4,0,6.48,8.37,-2.14
B30,SP_F14,Dothideomycetes,1,4,11.38,8.08,7.99,0.06
B30,SP_F14,Dothideomycetes,1,4,17.4,7.81,7.99,-0.38
B30,SP_F14,Dothideomycetes,1,4,24.86,7.81,7.26,-0.5
B30,SP_F14,Dothideomycetes,1,4,31.78,6.95,7.35,-0.02
B30,SP_F14,Dothideomycetes,1,4,40.63,8.18,7.81,0.46
B30,SP_F14,Dothideomycetes,1,4,47.75,8.05,7.22,0.69
B30,SP_F14,Dothideomycetes,1,4,54.73,8.24,7.22,0.58
B30,SP_F14,Dothideomycetes,2,4,0,7.07,8.21,-0.09
B30,SP_F14,Dothideomycetes,2,4,11.38,8.84,8.47,0.52
B30,SP_F14,Dothideomycetes,2,4,17.4,7.96,7.4,0.58
B30,SP_F14,Dothideomycetes,2,4,24.86,8.62,7.61,1.15
B30,SP_F14,Dothideomycetes,2,4,31.78,7.78,7.61,0.31
B30,SP_F14,Dothideomycetes,2,4,40.63,9.02,7.61,1.73
B30,SP_F14,Dothideomycetes,2,4,47.75,8.54,7.69,0.92
B30,SP_F14,Dothideomycetes,2,4,54.73,9.23,7.34,0.85
B30,SP_F14,Dothideomycetes,3,4,0,7.76,8.26,0.72
B30,SP_F14,Dothideomycetes,3,4,11.38,7.92,8.12,0.71
B30,SP_F14,Dothideomycetes,3,4,17.4,7.92,8.18,0.18
B30,SP_F14,Dothideomycetes,3,4,24.86,8.17,9.26,0.15
B30,SP_F14,Dothideomycetes,3,4,31.78,8.32,7.35,0.29
B30,SP_F14,Dothideomycetes,3,4,40.63,7.79,9.04,0.33
B30,SP_F14,Dothideomycetes,3,4,47.75,7.79,9.29,0.04
B30,SP_F14,Dothideomycetes,3,4,54.73,8.67,7.8,0.62
B30,EMM_F7,Tremellomycetes,1,4,0,8.55,8.37,0.35
B30,EMM_F7,Tremellomycetes,1,4,11.38,8.27,7.99,-0.28
B30,EMM_F7,Tremellomycetes,1,4,17.4,8.71,7.99,0.56
B30,EMM_F7,Tremellomycetes,1,4,24.86,8.74,7.26,0.58
B30,EMM_F7,Tremellomycetes,1,4,31.78,8.63,7.35,0.47
B30,EMM_F7,Tremellomycetes,1,4,40.63,8.47,7.81,0.27
B30,EMM_F7,Tremellomycetes,1,4,47.75,9.15,7.22,0.94
B30,EMM_F7,Tremellomycetes,1,4,54.73,8.7,7.22,0.49
B30,EMM_F7,Tremellomycetes,2,4,0,8.65,8.21,0.02
B30,EMM_F7,Tremellomycetes,2,4,11.38,8.08,8.47,0.19
B30,EMM_F7,Tremellomycetes,2,4,17.4,8.08,7.4,-0.14
B30,EMM_F7,Tremellomycetes,2,4,24.86,9.52,7.61,0.74
B30,EMM_F7,Tremellomycetes,2,4,31.78,8.46,7.61,-0.08
B30,EMM_F7,Tremellomycetes,2,4,40.63,9.35,7.61,0.81
B30,EMM_F7,Tremellomycetes,2,4,47.75,9.27,7.69,0.73
B30,EMM_F7,Tremellomycetes,2,4,54.73,9.21,7.34,0.66
B30,EMM_F7,Tremellomycetes,3,4,0,7.22,8.26,-0.49
B30,EMM_F7,Tremellomycetes,3,4,11.38,8.9,8.12,0.55
B30,EMM_F7,Tremellomycetes,3,4,17.4,8.77,8.18,0.42
B30,EMM_F7,Tremellomycetes,3,4,24.86,8.45,9.26,0.1
B30,EMM_F7,Tremellomycetes,3,4,31.78,8.29,7.35,0.43
B30,EMM_F7,Tremellomycetes,3,4,40.63,8.29,9.04,0.43
B30,EMM_F7,Tremellomycetes,3,4,47.75,7.92,9.29,-0.16
B30,EMM_F7,Tremellomycetes,3,4,54.73,8.54,7.8,0.55
B30,ZAN_F3,Tremellomycetes,1,4,0,8.42,8.37,2.92
B30,ZAN_F3,Tremellomycetes,1,4,11.38,7.71,7.99,1.12
B30,ZAN_F3,Tremellomycetes,1,4,17.4,8.57,7.99,-0.06
B30,ZAN_F3,Tremellomycetes,1,4,24.86,7.12,7.26,0.08
B30,ZAN_F3,Tremellomycetes,1,4,31.78,8.53,7.35,1.06
B30,ZAN_F3,Tremellomycetes,1,4,40.63,8.25,7.81,0.99
B30,ZAN_F3,Tremellomycetes,1,4,47.75,9.86,7.22,2.34
B30,ZAN_F3,Tremellomycetes,1,4,54.73,6.34,7.22,-1.42
B30,ZAN_F3,Tremellomycetes,2,4,0,7.28,8.21,-0.99
B30,ZAN_F3,Tremellomycetes,2,4,11.38,8.09,8.47,0.88
B30,ZAN_F3,Tremellomycetes,2,4,17.4,8.34,7.4,0.2
B30,ZAN_F3,Tremellomycetes,2,4,24.86,8.11,7.61,0.11
B30,ZAN_F3,Tremellomycetes,2,4,31.78,7.69,7.61,-0.14
B30,ZAN_F3,Tremellomycetes,2,4,40.63,7.96,7.61,0.08
B30,ZAN_F3,Tremellomycetes,2,4,47.75,8.43,7.69,0.04
B30,ZAN_F3,Tremellomycetes,2,4,54.73,8.12,7.34,0.63
B30,ZAN_F3,Tremellomycetes,3,4,0,8.11,8.26,0.62
B30,ZAN_F3,Tremellomycetes,3,4,11.38,8.53,8.12,1.04
B30,ZAN_F3,Tremellomycetes,3,4,17.4,8.21,8.18,0.72
B30,ZAN_F3,Tremellomycetes,3,4,24.86,8.8,9.26,1.31
B30,ZAN_F3,Tremellomycetes,3,4,31.78,8.54,7.35,1.48
B30,ZAN_F3,Tremellomycetes,3,4,40.63,8.65,9.04,1.28
B30,ZAN_F3,Tremellomycetes,3,4,47.75,9.03,9.29,1.73
B30,ZAN_F3,Tremellomycetes,3,4,54.73,9.34,7.8,2.04
B30,EMM_F48,Tremellomycetes,1,4,0,5.93,8.37,0.31
B30,EMM_F48,Tremellomycetes,1,4,11.38,7.55,7.99,1.25
B30,EMM_F48,Tremellomycetes,1,4,17.4,9.24,7.99,1.49
B30,EMM_F48,Tremellomycetes,1,4,24.86,7.75,7.26,0.72
B30,EMM_F48,Tremellomycetes,1,4,31.78,8.36,7.35,0.88
B30,EMM_F48,Tremellomycetes,1,4,40.63,8.37,7.81,0.89
B30,EMM_F48,Tremellomycetes,1,4,47.75,8.3,7.22,0.67
B30,EMM_F48,Tremellomycetes,1,4,54.73,9.26,7.22,1.24
B30,EMM_F48,Tremellomycetes,2,4,0,8.93,8.21,0.35
B30,EMM_F48,Tremellomycetes,2,4,11.38,7.78,8.47,0.48
B30,EMM_F48,Tremellomycetes,2,4,17.4,8.07,7.4,0.33
B30,EMM_F48,Tremellomycetes,2,4,24.86,9.44,7.61,1.69
B30,EMM_F48,Tremellomycetes,2,4,31.78,9.19,7.61,0.78
B30,EMM_F48,Tremellomycetes,2,4,40.63,8.81,7.61,0.4
B30,EMM_F48,Tremellomycetes,2,4,47.75,8.35,7.69,-0.06
B30,EMM_F48,Tremellomycetes,2,4,54.73,8.54,7.34,0.14
B30,EMM_F48,Tremellomycetes,3,4,0,8.01,8.26,0.01
B30,EMM_F48,Tremellomycetes,3,4,11.38,7.63,8.12,0.16
B30,EMM_F48,Tremellomycetes,3,4,17.4,8.03,8.18,0.03
B30,EMM_F48,Tremellomycetes,3,4,24.86,7.96,9.26,-0.04
B30,EMM_F48,Tremellomycetes,3,4,31.78,7.94,7.35,0.1
B30,EMM_F48,Tremellomycetes,3,4,40.63,7.94,9.04,0.14
B30,EMM_F48,Tremellomycetes,3,4,47.75,7.95,9.29,0.15
B30,EMM_F48,Tremellomycetes,3,4,54.73,7.95,7.8,0.12
B30,EMM_F63,Tremellomycetes,1,4,0,8.78,8.37,0.76
B30,EMM_F63,Tremellomycetes,1,4,11.38,8.67,7.99,0.44
B30,EMM_F63,Tremellomycetes,1,4,17.4,8.23,7.99,0
B30,EMM_F63,Tremellomycetes,1,4,24.86,8.24,7.26,0.01
B30,EMM_F63,Tremellomycetes,1,4,31.78,8.16,7.35,0.45
B30,EMM_F63,Tremellomycetes,1,4,40.63,8.16,7.81,0.45
B30,EMM_F63,Tremellomycetes,1,4,47.75,8.43,7.22,0.45
B30,EMM_F63,Tremellomycetes,1,4,54.73,8.3,7.22,0.29
B30,EMM_F63,Tremellomycetes,2,4,0,7.82,8.21,0.09
B30,EMM_F63,Tremellomycetes,2,4,11.38,7.98,8.47,0.76
B30,EMM_F63,Tremellomycetes,2,4,17.4,7.98,7.4,0.46
B30,EMM_F63,Tremellomycetes,2,4,24.86,7.49,7.61,-0.03
B30,EMM_F63,Tremellomycetes,2,4,31.78,7.93,7.61,0.41
B30,EMM_F63,Tremellomycetes,2,4,40.63,8.06,7.61,0.31
B30,EMM_F63,Tremellomycetes,2,4,47.75,8.07,7.69,0.42
B30,EMM_F63,Tremellomycetes,2,4,54.73,8.22,7.34,0.59
B30,EMM_F63,Tremellomycetes,3,4,0,8.22,8.26,0.6
B30,EMM_F63,Tremellomycetes,3,4,11.38,8.22,8.12,0.59
B30,EMM_F63,Tremellomycetes,3,4,17.4,8.49,8.18,0.87
B30,EMM_F63,Tremellomycetes,3,4,24.86,8.92,9.26,1.31
B30,EMM_F63,Tremellomycetes,3,4,31.78,8.93,7.35,1.33
B30,EMM_F63,Tremellomycetes,3,4,40.63,8.29,9.04,0.43
B30,EMM_F63,Tremellomycetes,3,4,47.75,8.27,9.29,0.5
B30,EMM_F63,Tremellomycetes,3,4,54.73,8.27,7.8,0.48
B30,EMM_F64,Tremellomycetes,1,4,0,7.21,8.37,-0.05
B30,EMM_F64,Tremellomycetes,1,4,11.38,6.95,7.99,0.19
B30,EMM_F64,Tremellomycetes,1,4,17.4,6.48,7.99,0.31
B30,EMM_F64,Tremellomycetes,1,4,24.86,8.14,7.26,0.91
B30,EMM_F64,Tremellomycetes,1,4,31.78,8.15,7.35,0.9
B30,EMM_F64,Tremellomycetes,1,4,40.63,7.27,7.81,0.53
B30,EMM_F64,Tremellomycetes,1,4,47.75,6.72,7.22,0.79
B30,EMM_F64,Tremellomycetes,1,4,54.73,8.55,7.22,1.79
B30,EMM_F64,Tremellomycetes,2,4,0,7.74,8.21,0.8
B30,EMM_F64,Tremellomycetes,2,4,11.38,9.13,8.47,0.07
B30,EMM_F64,Tremellomycetes,2,4,17.4,9.65,7.4,0.59
B30,EMM_F64,Tremellomycetes,2,4,24.86,8.86,7.61,0.75
B30,EMM_F64,Tremellomycetes,2,4,31.78,8.67,7.61,0.57
B30,EMM_F64,Tremellomycetes,2,4,40.63,8.92,7.61,0.38
B30,EMM_F64,Tremellomycetes,2,4,47.75,8.77,7.69,0.37
B30,EMM_F64,Tremellomycetes,2,4,54.73,9.22,7.34,0.82
B30,EMM_F64,Tremellomycetes,3,4,0,8.09,8.26,0.9
B30,EMM_F64,Tremellomycetes,3,4,11.38,8.09,8.12,0.56
B30,EMM_F64,Tremellomycetes,3,4,17.4,8.41,8.18,0.57
B30,EMM_F64,Tremellomycetes,3,4,24.86,7.94,9.26,0.07
B30,EMM_F64,Tremellomycetes,3,4,31.78,7.59,7.35,0.23
B30,EMM_F64,Tremellomycetes,3,4,40.63,7.95,9.04,0.55
B30,EMM_F64,Tremellomycetes,3,4,47.75,8.27,9.29,0.55
B30,EMM_F64,Tremellomycetes,3,4,54.73,9.55,7.8,1.54
B30,EMM_F89,Tremellomycetes,1,4,0,7.88,8.37,0.27
B30,EMM_F89,Tremellomycetes,1,4,11.38,8.35,7.99,0.37
B30,EMM_F89,Tremellomycetes,1,4,17.4,7.23,7.99,0.15
B30,EMM_F89,Tremellomycetes,1,4,24.86,8.44,7.26,0.1
B30,EMM_F89,Tremellomycetes,1,4,31.78,8.32,7.35,0.17
B30,EMM_F89,Tremellomycetes,1,4,40.63,7.24,7.81,0.26
B30,EMM_F89,Tremellomycetes,1,4,47.75,8.29,7.22,0.36
B30,EMM_F89,Tremellomycetes,1,4,54.73,7.29,7.22,0.18
B30,EMM_F89,Tremellomycetes,2,4,0,7.92,8.21,0.81
B30,EMM_F89,Tremellomycetes,2,4,11.38,7.12,8.47,0.01
B30,EMM_F89,Tremellomycetes,2,4,17.4,8.5,7.4,1
B30,EMM_F89,Tremellomycetes,2,4,24.86,9.12,7.61,0.64
B30,EMM_F89,Tremellomycetes,2,4,31.78,9.18,7.61,0.53
B30,EMM_F89,Tremellomycetes,2,4,40.63,10.08,7.61,1.23
B30,EMM_F89,Tremellomycetes,2,4,47.75,8.71,7.69,0.19
B30,EMM_F89,Tremellomycetes,2,4,54.73,8.61,7.34,0.35
B30,EMM_F89,Tremellomycetes,3,4,0,8.3,8.26,0.04
B30,EMM_F89,Tremellomycetes,3,4,11.38,7.63,8.12,0.04
B30,EMM_F89,Tremellomycetes,3,4,17.4,7.64,8.18,0.05
B30,EMM_F89,Tremellomycetes,3,4,24.86,7.55,9.26,0.23
B30,EMM_F89,Tremellomycetes,3,4,31.78,8.87,7.35,0.89
B30,EMM_F89,Tremellomycetes,3,4,40.63,6.78,9.04,0.45
B30,EMM_F89,Tremellomycetes,3,4,47.75,9.56,9.29,2.3
B30,EMM_F89,Tremellomycetes,3,4,54.73,7.36,7.8,1.2
B30,EMM_F66,Cystobasidiomycetes,1,4,0,8.29,8.37,0.45
B30,EMM_F66,Cystobasidiomycetes,1,4,11.38,8.32,7.99,0.69
B30,EMM_F66,Cystobasidiomycetes,1,4,17.4,8.94,7.99,0.71
B30,EMM_F66,Cystobasidiomycetes,1,4,24.86,8.98,7.26,0.3
B30,EMM_F66,Cystobasidiomycetes,1,4,31.78,9.36,7.35,1.13
B30,EMM_F66,Cystobasidiomycetes,1,4,40.63,8.61,7.81,0.96
B30,EMM_F66,Cystobasidiomycetes,1,4,47.75,9.16,7.22,1.02
B30,EMM_F66,Cystobasidiomycetes,1,4,54.73,9.48,7.22,0.56
B30,EMM_F66,Cystobasidiomycetes,2,4,0,9.24,8.21,0.58
B30,EMM_F66,Cystobasidiomycetes,2,4,11.38,8.41,8.47,0.51
B30,EMM_F66,Cystobasidiomycetes,2,4,17.4,7.6,7.4,0.04
B30,EMM_F66,Cystobasidiomycetes,2,4,24.86,8.74,7.61,-0.01
B30,EMM_F66,Cystobasidiomycetes,2,4,31.78,8.98,7.61,0.13
B30,EMM_F66,Cystobasidiomycetes,2,4,40.63,9.01,7.61,0.24
B30,EMM_F66,Cystobasidiomycetes,2,4,47.75,8.86,7.69,0.44
B30,EMM_F66,Cystobasidiomycetes,2,4,54.73,8.4,7.34,-0.02
B30,EMM_F66,Cystobasidiomycetes,3,4,0,7.28,8.26,-0.13
B30,EMM_F66,Cystobasidiomycetes,3,4,11.38,8.01,8.12,0.34
B30,EMM_F66,Cystobasidiomycetes,3,4,17.4,8.55,8.18,0.13
B30,EMM_F66,Cystobasidiomycetes,3,4,24.86,8.56,9.26,0.12
B30,EMM_F66,Cystobasidiomycetes,3,4,31.78,7.88,7.35,-0.05
B30,EMM_F66,Cystobasidiomycetes,3,4,40.63,8.55,9.04,0
B30,EMM_F66,Cystobasidiomycetes,3,4,47.75,7.32,9.29,0.36
B30,EMM_F66,Cystobasidiomycetes,3,4,54.73,7.82,7.8,0.14
B30,EMM_F49,Microbotryomycetes,1,4,0,8.37,8.37,-0.07
B30,EMM_F49,Microbotryomycetes,1,4,11.38,8.37,7.99,-0.07
B30,EMM_F49,Microbotryomycetes,1,4,17.4,8.38,7.99,1.25
B30,EMM_F49,Microbotryomycetes,1,4,24.86,8.38,7.26,0.57
B30,EMM_F49,Microbotryomycetes,1,4,31.78,8.95,7.35,0.69
B30,EMM_F49,Microbotryomycetes,1,4,40.63,9.8,7.81,0.87
B30,EMM_F49,Microbotryomycetes,1,4,47.75,10.02,7.22,1.84
B30,EMM_F49,Microbotryomycetes,1,4,54.73,9.11,7.22,0.92
B30,EMM_F49,Microbotryomycetes,2,4,0,8.44,8.21,0.07
B30,EMM_F49,Microbotryomycetes,2,4,11.38,8.93,8.47,0.56
B30,EMM_F49,Microbotryomycetes,2,4,17.4,7.61,7.4,0.52
B30,EMM_F49,Microbotryomycetes,2,4,24.86,9.5,7.61,0.74
B30,EMM_F49,Microbotryomycetes,2,4,31.78,8.39,7.61,0.44
B30,EMM_F49,Microbotryomycetes,2,4,40.63,8.81,7.61,-0.12
B30,EMM_F49,Microbotryomycetes,2,4,47.75,9.3,7.69,0.47
B30,EMM_F49,Microbotryomycetes,2,4,54.73,8.76,7.34,-0.07
B30,EMM_F49,Microbotryomycetes,3,4,0,7.63,8.26,-0.19
B30,EMM_F49,Microbotryomycetes,3,4,11.38,7.65,8.12,0.3
B30,EMM_F49,Microbotryomycetes,3,4,17.4,7.34,8.18,-0.01
B30,EMM_F49,Microbotryomycetes,3,4,24.86,7.34,9.26,-0.01
B30,EMM_F49,Microbotryomycetes,3,4,31.78,7.34,7.35,-0.01
B30,EMM_F49,Microbotryomycetes,3,4,40.63,7.54,9.04,0.04
B30,EMM_F49,Microbotryomycetes,3,4,47.75,7.55,9.29,0
B30,EMM_F49,Microbotryomycetes,3,4,54.73,7.57,7.8,0.01
B30,ZAN_F4,Microbotryomycetes,1,4,0,7.49,8.37,0.11
B30,ZAN_F4,Microbotryomycetes,1,4,11.38,8.56,7.99,-0.31
B30,ZAN_F4,Microbotryomycetes,1,4,17.4,8.05,7.99,-0.83
B30,ZAN_F4,Microbotryomycetes,1,4,24.86,8.05,7.26,-0.26
B30,ZAN_F4,Microbotryomycetes,1,4,31.78,8.32,7.35,-0.21
B30,ZAN_F4,Microbotryomycetes,1,4,40.63,8.61,7.81,0.2
B30,ZAN_F4,Microbotryomycetes,1,4,47.75,8.66,7.22,0.38
B30,ZAN_F4,Microbotryomycetes,1,4,54.73,9.14,7.22,0.42
B30,ZAN_F4,Microbotryomycetes,2,4,0,9.41,8.21,0.69
B30,ZAN_F4,Microbotryomycetes,2,4,11.38,7.84,8.47,0.13
B30,ZAN_F4,Microbotryomycetes,2,4,17.4,8.22,7.4,0.24
B30,ZAN_F4,Microbotryomycetes,2,4,24.86,8.56,7.61,0.36
B30,ZAN_F4,Microbotryomycetes,2,4,31.78,8.84,7.61,0.6
B30,ZAN_F4,Microbotryomycetes,2,4,40.63,8.59,7.61,0.74
B30,ZAN_F4,Microbotryomycetes,2,4,47.75,8.41,7.69,0.4
B30,ZAN_F4,Microbotryomycetes,2,4,54.73,8.59,7.34,0.55
B30,ZAN_F4,Microbotryomycetes,3,4,0,7.44,8.26,0.1
B30,ZAN_F4,Microbotryomycetes,3,4,11.38,8.08,8.12,-0.44
B30,ZAN_F4,Microbotryomycetes,3,4,17.4,8.37,8.18,-0.15
B30,ZAN_F4,Microbotryomycetes,3,4,24.86,6.66,9.26,-0.47
B30,ZAN_F4,Microbotryomycetes,3,4,31.78,9.72,7.35,0.8
B30,ZAN_F4,Microbotryomycetes,3,4,40.63,7.59,9.04,-0.65
B30,ZAN_F4,Microbotryomycetes,3,4,47.75,7.49,9.29,0.06
B30,ZAN_F4,Microbotryomycetes,3,4,54.73,7.08,7.8,0.23
B30,EMM_F65,Microbotryomycetes,1,4,0,7.07,8.37,-0.55
B30,EMM_F65,Microbotryomycetes,1,4,11.38,7.49,7.99,0.08
B30,EMM_F65,Microbotryomycetes,1,4,17.4,8.14,7.99,0.52
B30,EMM_F65,Microbotryomycetes,1,4,24.86,8.14,7.26,0.51
B30,EMM_F65,Microbotryomycetes,1,4,31.78,7.55,7.35,-0.43
B30,EMM_F65,Microbotryomycetes,1,4,40.63,8.08,7.81,0.3
B30,EMM_F65,Microbotryomycetes,1,4,47.75,8.38,7.22,1.15
B30,EMM_F65,Microbotryomycetes,1,4,54.73,7.09,7.22,0.33
B30,EMM_F65,Microbotryomycetes,2,4,0,7.61,8.21,1.06
B30,EMM_F65,Microbotryomycetes,2,4,11.38,7.66,8.47,0.34
B30,EMM_F65,Microbotryomycetes,2,4,17.4,8.71,7.4,0.73
B30,EMM_F65,Microbotryomycetes,2,4,24.86,7.93,7.61,0.83
B30,EMM_F65,Microbotryomycetes,2,4,31.78,8.58,7.61,-0.11
B30,EMM_F65,Microbotryomycetes,2,4,40.63,8.1,7.61,0.25
B30,EMM_F65,Microbotryomycetes,2,4,47.75,8.88,7.69,0.5
B30,EMM_F65,Microbotryomycetes,2,4,54.73,7.95,7.34,0.1
B30,EMM_F65,Microbotryomycetes,3,4,0,8.33,8.26,-0.08
B30,EMM_F65,Microbotryomycetes,3,4,11.38,8.64,8.12,0.34
B30,EMM_F65,Microbotryomycetes,3,4,17.4,8.33,8.18,0.03
B30,EMM_F65,Microbotryomycetes,3,4,24.86,8.33,9.26,0.4
B30,EMM_F65,Microbotryomycetes,3,4,31.78,8.33,7.35,0.38
B30,EMM_F65,Microbotryomycetes,3,4,40.63,8.34,9.04,0.61
B30,EMM_F65,Microbotryomycetes,3,4,47.75,7.8,9.29,0.61
B30,EMM_F65,Microbotryomycetes,3,4,54.73,6.63,7.8,1.02
B30,EMM_F5,Cystobasidiomycetes,1,4,0,7.29,8.37,0.29
B30,EMM_F5,Cystobasidiomycetes,1,4,11.38,7.54,7.99,0.54
B30,EMM_F5,Cystobasidiomycetes,1,4,17.4,8.04,7.99,0.5
B30,EMM_F5,Cystobasidiomycetes,1,4,24.86,7.83,7.26,0.29
B30,EMM_F5,Cystobasidiomycetes,1,4,31.78,7.59,7.35,0.05
B30,EMM_F5,Cystobasidiomycetes,1,4,40.63,7.59,7.81,0.05
B30,EMM_F5,Cystobasidiomycetes,1,4,47.75,7.59,7.22,0.05
B30,EMM_F5,Cystobasidiomycetes,1,4,54.73,7.79,7.22,0.25
B30,EMM_F5,Cystobasidiomycetes,2,4,0,8.16,8.21,-0.77
B30,EMM_F5,Cystobasidiomycetes,2,4,11.38,9.09,8.47,0.16
B30,EMM_F5,Cystobasidiomycetes,2,4,17.4,8.99,7.4,0.52
B30,EMM_F5,Cystobasidiomycetes,2,4,24.86,9.56,7.61,1.07
B30,EMM_F5,Cystobasidiomycetes,2,4,31.78,8.66,7.61,0.15
B30,EMM_F5,Cystobasidiomycetes,2,4,40.63,8.12,7.61,0.26
B30,EMM_F5,Cystobasidiomycetes,2,4,47.75,8.39,7.69,0.48
B30,EMM_F5,Cystobasidiomycetes,2,4,54.73,8.39,7.34,0.48
B30,EMM_F5,Cystobasidiomycetes,3,4,0,8.4,8.26,0.49
B30,EMM_F5,Cystobasidiomycetes,3,4,11.38,8.73,8.12,0.85
B30,EMM_F5,Cystobasidiomycetes,3,4,17.4,8.74,8.18,0.28
B30,EMM_F5,Cystobasidiomycetes,3,4,24.86,8.74,9.26,0.67
B30,EMM_F5,Cystobasidiomycetes,3,4,31.78,8.74,7.35,0.68
B30,EMM_F5,Cystobasidiomycetes,3,4,40.63,8.14,9.04,0.18
B30,EMM_F5,Cystobasidiomycetes,3,4,47.75,8.14,9.29,0.16
B30,EMM_F5,Cystobasidiomycetes,3,4,54.73,8.23,7.8,0.25
B30,EMM_F70,Cystobasidiomycetes,1,4,0,8.15,8.37,0.16
B30,EMM_F70,Cystobasidiomycetes,1,4,11.38,7.44,7.99,-0.33
B30,EMM_F70,Cystobasidiomycetes,1,4,17.4,8.05,7.99,0.28
B30,EMM_F70,Cystobasidiomycetes,1,4,24.86,8.24,7.26,0.49
B30,EMM_F70,Cystobasidiomycetes,1,4,31.78,8.39,7.35,0.65
B30,EMM_F70,Cystobasidiomycetes,1,4,40.63,8.63,7.81,0.9
B30,EMM_F70,Cystobasidiomycetes,1,4,47.75,8.64,7.22,1.32
B30,EMM_F70,Cystobasidiomycetes,1,4,54.73,7.41,7.22,0.44
B30,EMM_F70,Cystobasidiomycetes,2,4,0,7.58,8.21,-0.05
B30,EMM_F70,Cystobasidiomycetes,2,4,11.38,7.67,8.47,0.04
B30,EMM_F70,Cystobasidiomycetes,2,4,17.4,7.19,7.4,0.01
