Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,colony_diameter_control,increase
B17,EMM_F70,Cystobasidiomycetes,2,4,31.78,9.24,9.57,0.88
B17,EMM_F70,Cystobasidiomycetes,2,4,40.63,9.24,8.81,0.64
B17,EMM_F70,Cystobasidiomycetes,2,4,47.75,9.24,9.15,0.31
B17,EMM_F70,Cystobasidiomycetes,2,4,54.73,8.67,8.53,0.65
B17,EMM_F70,Cystobasidiomycetes,3,4,0,8.22,8.51,0.86
B17,EMM_F70,Cystobasidiomycetes,3,4,11.38,9.01,9.17,1.28
B17,EMM_F70,Cystobasidiomycetes,3,4,17.4,8.35,9.18,1.36
B17,EMM_F70,Cystobasidiomycetes,3,4,24.86,8.06,9.18,1.42
B17,EMM_F70,Cystobasidiomycetes,3,4,31.78,8.06,9.19,0.88
B17,EMM_F70,Cystobasidiomycetes,3,4,40.63,8.59,9.33,1.4
B17,EMM_F70,Cystobasidiomycetes,3,4,47.75,8.59,9.34,1.4
B17,EMM_F70,Cystobasidiomycetes,3,4,54.73,8.59,9.5,1.4
B17,Control,Control,1,4,0,8.63,8.63,0.84
B17,Control,Control,1,4,11.38,8.63,8.63,0.84
B17,Control,Control,1,4,17.4,8.73,8.73,0.94
B17,Control,Control,1,4,24.86,8.74,8.74,0.95
B17,Control,Control,1,4,31.78,8.74,8.74,1.22
B17,Control,Control,1,4,40.63,8.21,8.21,1.23
B17,Control,Control,1,4,47.75,9.03,9.03,1.36
B17,Control,Control,1,4,54.73,9.03,9.03,1.36
B17,Control,Control,2,4,0,9.11,9.11,2.92
B17,Control,Control,2,4,11.38,9.12,9.12,1.81
B17,Control,Control,2,4,17.4,9.32,9.32,0.89
B17,Control,Control,2,4,24.86,7.7,7.7,0.49
B17,Control,Control,2,4,31.78,9.57,9.57,1.59
B17,Control,Control,2,4,40.63,8.81,8.81,0.76
B17,Control,Control,2,4,47.75,9.15,9.15,1.08
B17,Control,Control,2,4,54.73,8.53,8.53,0.46
B17,Control,Control,3,4,0,8.51,8.51,0.43
B17,Control,Control,3,4,11.38,9.17,9.17,1.44
B17,Control,Control,3,4,17.4,9.18,9.18,0.19
B17,Control,Control,3,4,24.86,9.18,9.18,0.32
B17,Control,Control,3,4,31.78,9.19,9.19,0.66
B17,Control,Control,3,4,40.63,9.33,9.33,1.2
B17,Control,Control,3,4,47.75,9.34,9.34,1.12
B17,Control,Control,3,4,54.73,9.5,9.5,2.12
B17,EMM_F3,Dothideomycetes,1,6,0,7.95,9.89,1.07
B17,EMM_F3,Dothideomycetes,1,6,11.38,8.17,9.9,1.29
B17,EMM_F3,Dothideomycetes,1,6,17.4,8.17,9.17,0.85
B17,EMM_F3,Dothideomycetes,1,6,24.86,8.4,9.18,1.53
B17,EMM_F3,Dothideomycetes,1,6,31.78,8.56,9.18,1.4
B17,EMM_F3,Dothideomycetes,1,6,40.63,8.56,9.12,1.47
B17,EMM_F3,Dothideomycetes,1,6,47.75,8.83,9.53,1.74
B17,EMM_F3,Dothideomycetes,1,6,54.73,8.83,10.13,1.91
B17,EMM_F3,Dothideomycetes,2,6,0,8.29,9.43,0.31
B17,EMM_F3,Dothideomycetes,2,6,11.38,8.43,9.9,1.4
B17,EMM_F3,Dothideomycetes,2,6,17.4,8.85,10.47,1.26
B17,EMM_F3,Dothideomycetes,2,6,24.86,8.72,9.35,2.09
B17,EMM_F3,Dothideomycetes,2,6,31.78,8.72,9.74,2.04
B17,EMM_F3,Dothideomycetes,2,6,40.63,8.72,9.64,1.64
B17,EMM_F3,Dothideomycetes,2,6,47.75,9.33,9.64,1.95
B17,EMM_F3,Dothideomycetes,2,6,54.73,8.97,10.09,1.21
B17,EMM_F3,Dothideomycetes,2,6,0,8.15,9.74,1.07
B17,EMM_F3,Dothideomycetes,3,6,11.38,8.46,9.64,1.24
B17,EMM_F3,Dothideomycetes,3,6,17.4,8.48,9.65,1.26
B17,EMM_F3,Dothideomycetes,3,6,24.86,8.48,9,1.26
B17,EMM_F3,Dothideomycetes,3,6,31.78,8.72,9.26,1.5
B17,EMM_F3,Dothideomycetes,3,6,40.63,8.94,9.27,1.72
B17,EMM_F3,Dothideomycetes,3,6,47.75,8.94,9.65,1.72
B17,EMM_F3,Dothideomycetes,3,6,54.73,8.94,9.65,1.72
B17,EMM_F34,Dothideomycetes,1,6,0,6.61,9.89,-0.64
B17,EMM_F34,Dothideomycetes,1,6,11.38,7.49,9.9,-0.27
B17,EMM_F34,Dothideomycetes,1,6,17.4,8.45,9.17,0.88
B17,EMM_F34,Dothideomycetes,1,6,24.86,8.27,9.18,0.71
B17,EMM_F34,Dothideomycetes,1,6,31.78,8.65,9.18,1.09
B17,EMM_F34,Dothideomycetes,1,6,40.63,9.26,9.12,1.7
B17,EMM_F34,Dothideomycetes,1,6,47.75,9.32,9.53,1.76
B17,EMM_F34,Dothideomycetes,1,6,54.73,8.63,10.13,1.07
B17,EMM_F34,Dothideomycetes,2,6,0,8.01,9.43,0.66
B17,EMM_F34,Dothideomycetes,2,6,11.38,8.53,9.9,1.59
B17,EMM_F34,Dothideomycetes,2,6,17.4,8.53,10.47,1.6
B17,EMM_F34,Dothideomycetes,2,6,24.86,8.86,9.35,1.35
B17,EMM_F34,Dothideomycetes,2,6,31.78,9.09,9.74,1.75
B17,EMM_F34,Dothideomycetes,2,6,40.63,9.21,9.64,2.22
B17,EMM_F34,Dothideomycetes,2,6,47.75,9.22,9.64,1.89
B17,EMM_F34,Dothideomycetes,2,6,54.73,9.54,10.09,2.14
B17,EMM_F34,Dothideomycetes,3,6,0,8.36,9.74,0.96
B17,EMM_F34,Dothideomycetes,3,6,11.38,8.91,9.64,2.18
B17,EMM_F34,Dothideomycetes,3,6,17.4,8.96,9.65,2.02
B17,EMM_F34,Dothideomycetes,3,6,24.86,9.06,9,1.53
B17,EMM_F34,Dothideomycetes,3,6,31.78,9.04,9.26,1.83
B17,EMM_F34,Dothideomycetes,3,6,40.63,9.04,9.27,1.93
B17,EMM_F34,Dothideomycetes,3,6,47.75,9.67,9.65,2.64
B17,EMM_F34,Dothideomycetes,3,6,54.73,10.18,9.65,2.39
B17,SP_F14,Dothideomycetes,1,6,0,7.98,9.89,0.09
B17,SP_F14,Dothideomycetes,1,6,11.38,8.99,9.9,2.08
B17,SP_F14,Dothideomycetes,1,6,17.4,8.27,9.17,0.59
B17,SP_F14,Dothideomycetes,1,6,24.86,8.73,9.18,0.75
B17,SP_F14,Dothideomycetes,1,6,31.78,9.09,9.18,0.37
B17,SP_F14,Dothideomycetes,1,6,40.63,9.09,9.12,1.01
B17,SP_F14,Dothideomycetes,1,6,47.75,9.09,9.53,1.28
B17,SP_F14,Dothideomycetes,1,6,54.73,8.78,10.13,1.62
B17,SP_F14,Dothideomycetes,2,6,0,0,9.43,-7.64
B17,SP_F14,Dothideomycetes,2,6,11.38,8.14,9.9,0.47
B17,SP_F14,Dothideomycetes,2,6,17.4,8.83,10.47,1.16
B17,SP_F14,Dothideomycetes,2,6,24.86,8.83,9.35,1.02
B17,SP_F14,Dothideomycetes,2,6,31.78,8.84,9.74,1.2
B17,SP_F14,Dothideomycetes,2,6,40.63,8.84,9.64,1.02
B17,SP_F14,Dothideomycetes,2,6,47.75,8.36,9.64,0.84
B17,SP_F14,Dothideomycetes,2,6,54.73,8.37,10.09,0.99
B17,SP_F14,Dothideomycetes,3,6,0,0,9.74,-7.38
B17,SP_F14,Dothideomycetes,3,6,11.38,8.84,9.64,0.98
B17,SP_F14,Dothideomycetes,3,6,17.4,8.88,9.65,1.01
B17,SP_F14,Dothideomycetes,3,6,24.86,9.37,9,1.01
B17,SP_F14,Dothideomycetes,3,6,31.78,9.17,9.26,0.83
B17,SP_F14,Dothideomycetes,3,6,40.63,8.76,9.27,0.64
B17,SP_F14,Dothideomycetes,3,6,47.75,8.51,9.65,0.81
B17,SP_F14,Dothideomycetes,3,6,54.73,8.58,9.65,0.93
B17,EMM_F7,Tremellomycetes,1,6,0,na,9.89,na
B17,EMM_F7,Tremellomycetes,1,6,11.38,na,9.9,na
B17,EMM_F7,Tremellomycetes,1,6,17.4,na,9.17,na
B17,EMM_F7,Tremellomycetes,1,6,24.86,na,9.18,na
B17,EMM_F7,Tremellomycetes,1,6,31.78,na,9.18,na
B17,EMM_F7,Tremellomycetes,1,6,40.63,na,9.12,na
B17,EMM_F7,Tremellomycetes,1,6,47.75,na,9.53,na
B17,EMM_F7,Tremellomycetes,1,6,54.73,na,10.13,na
B17,EMM_F7,Tremellomycetes,2,6,0,9.33,9.43,1.3
B17,EMM_F7,Tremellomycetes,2,6,11.38,9.33,9.9,1.52
B17,EMM_F7,Tremellomycetes,2,6,17.4,8.99,10.47,1.18
B17,EMM_F7,Tremellomycetes,2,6,24.86,8.88,9.35,1.54
B17,EMM_F7,Tremellomycetes,2,6,31.78,9.07,9.74,1.54
B17,EMM_F7,Tremellomycetes,2,6,40.63,9.1,9.64,1.47
B17,EMM_F7,Tremellomycetes,2,6,47.75,9.34,9.64,1.56
B17,EMM_F7,Tremellomycetes,2,6,54.73,9.23,10.09,0.61
B17,EMM_F7,Tremellomycetes,3,6,0,8.64,9.74,2.42
B17,EMM_F7,Tremellomycetes,3,6,11.38,9.17,9.64,1.98
B17,EMM_F7,Tremellomycetes,3,6,17.4,8.19,9.65,1.52
B17,EMM_F7,Tremellomycetes,3,6,24.86,8.86,9,2.19
B17,EMM_F7,Tremellomycetes,3,6,31.78,9.09,9.26,1.88
B17,EMM_F7,Tremellomycetes,3,6,40.63,9.1,9.27,1.31
B17,EMM_F7,Tremellomycetes,3,6,47.75,8.89,9.65,1.06
B17,EMM_F7,Tremellomycetes,3,6,54.73,9.33,9.65,1.62
B17,ZAN_F3,Tremellomycetes,1,6,0,9.53,9.89,1.75
B17,ZAN_F3,Tremellomycetes,1,6,11.38,9.53,9.9,2.22
B17,ZAN_F3,Tremellomycetes,1,6,17.4,9.45,9.17,0.75
B17,ZAN_F3,Tremellomycetes,1,6,24.86,9,9.18,1.07
B17,ZAN_F3,Tremellomycetes,1,6,31.78,9.01,9.18,2.03
B17,ZAN_F3,Tremellomycetes,1,6,40.63,9.51,9.12,2.05
B17,ZAN_F3,Tremellomycetes,1,6,47.75,8.59,9.53,2.73
B17,ZAN_F3,Tremellomycetes,1,6,54.73,9.8,10.13,2.94
B17,ZAN_F3,Tremellomycetes,2,6,0,8.34,9.43,2.15
B17,ZAN_F3,Tremellomycetes,2,6,11.38,7.64,9.9,1.09
B17,ZAN_F3,Tremellomycetes,2,6,17.4,7.91,10.47,1.54
B17,ZAN_F3,Tremellomycetes,2,6,24.86,8.23,9.35,1.03
B17,ZAN_F3,Tremellomycetes,2,6,31.78,8.01,9.74,1.39
B17,ZAN_F3,Tremellomycetes,2,6,40.63,8.23,9.64,1.38
B17,ZAN_F3,Tremellomycetes,2,6,47.75,8.91,9.64,1.76
B17,ZAN_F3,Tremellomycetes,2,6,54.73,9.14,10.09,1.99
B17,ZAN_F3,Tremellomycetes,3,6,0,8.49,9.74,2.14
B17,ZAN_F3,Tremellomycetes,3,6,11.38,8.86,9.64,2.32
B17,ZAN_F3,Tremellomycetes,3,6,17.4,8.87,9.65,1.72
B17,ZAN_F3,Tremellomycetes,3,6,24.86,7.86,9,2
B17,ZAN_F3,Tremellomycetes,3,6,31.78,8.97,9.26,1.99
B17,ZAN_F3,Tremellomycetes,3,6,40.63,8.94,9.27,2.1
B17,ZAN_F3,Tremellomycetes,3,6,47.75,8.99,9.65,1.61
B17,ZAN_F3,Tremellomycetes,3,6,54.73,9.25,9.65,2.31
B17,EMM_F48,Tremellomycetes,1,6,0,9.15,9.89,1.46
B17,EMM_F48,Tremellomycetes,1,6,11.38,9.15,9.9,1.21
B17,EMM_F48,Tremellomycetes,1,6,17.4,9.17,9.17,1.23
B17,EMM_F48,Tremellomycetes,1,6,24.86,9.49,9.18,1.45
B17,EMM_F48,Tremellomycetes,1,6,31.78,9.5,9.18,1.64
B17,EMM_F48,Tremellomycetes,1,6,40.63,9.34,9.12,1.48
B17,EMM_F48,Tremellomycetes,1,6,47.75,8.33,9.53,1.12
B17,EMM_F48,Tremellomycetes,1,6,54.73,8.79,10.13,1.96
B17,EMM_F48,Tremellomycetes,2,6,0,7.9,9.43,2.08
B17,EMM_F48,Tremellomycetes,2,6,11.38,8.59,9.9,1.7
B17,EMM_F48,Tremellomycetes,2,6,17.4,8.41,10.47,1.52
B17,EMM_F48,Tremellomycetes,2,6,24.86,9.19,9.35,1.95
B17,EMM_F48,Tremellomycetes,2,6,31.78,9.35,9.74,2.11
B17,EMM_F48,Tremellomycetes,2,6,40.63,9.35,9.64,2.54
B17,EMM_F48,Tremellomycetes,2,6,47.75,8.88,9.64,1.72
B17,EMM_F48,Tremellomycetes,2,6,54.73,9.69,10.09,2.81
B17,EMM_F48,Tremellomycetes,3,6,0,8.03,9.74,1.22
B17,EMM_F48,Tremellomycetes,3,6,11.38,9.44,9.64,2.03
B17,EMM_F48,Tremellomycetes,3,6,17.4,9.07,9.65,1.66
B17,EMM_F48,Tremellomycetes,3,6,24.86,9.72,9,1.94
B17,EMM_F48,Tremellomycetes,3,6,31.78,9.01,9.26,1.17
B17,EMM_F48,Tremellomycetes,3,6,40.63,9.02,9.27,0.86
B17,EMM_F48,Tremellomycetes,3,6,47.75,9.77,9.65,2.04
B17,EMM_F48,Tremellomycetes,3,6,54.73,10.04,9.65,1.9
B17,EMM_F63,Tremellomycetes,1,6,0,8.76,9.89,0.82
B17,EMM_F63,Tremellomycetes,1,6,11.38,9.09,9.9,0.88
B17,EMM_F63,Tremellomycetes,1,6,17.4,8.96,9.17,0.75
B17,EMM_F63,Tremellomycetes,1,6,24.86,9.42,9.18,1.14
B17,EMM_F63,Tremellomycetes,1,6,31.78,9.32,9.18,1.28
B17,EMM_F63,Tremellomycetes,1,6,40.63,8.92,9.12,0.88
B17,EMM_F63,Tremellomycetes,1,6,47.75,8.92,9.53,1.41
B17,EMM_F63,Tremellomycetes,1,6,54.73,9.51,10.13,1.47
B17,EMM_F63,Tremellomycetes,2,6,0,8.17,9.43,1.36
B17,EMM_F63,Tremellomycetes,2,6,11.38,8.84,9.9,1.92
B17,EMM_F63,Tremellomycetes,2,6,17.4,8.9,10.47,1.95
B17,EMM_F63,Tremellomycetes,2,6,24.86,8.91,9.35,1.96
B17,EMM_F63,Tremellomycetes,2,6,31.78,8.9,9.74,2.09
B17,EMM_F63,Tremellomycetes,2,6,40.63,8.91,9.64,2.09
B17,EMM_F63,Tremellomycetes,2,6,47.75,9.07,9.64,2.25
B17,EMM_F63,Tremellomycetes,2,6,54.73,8.94,10.09,2.12
B17,EMM_F63,Tremellomycetes,3,6,0,9.05,9.74,1.45
B17,EMM_F63,Tremellomycetes,3,6,11.38,9.35,9.64,1.64
B17,EMM_F63,Tremellomycetes,3,6,17.4,8.95,9.65,0.91
B17,EMM_F63,Tremellomycetes,3,6,24.86,9.38,9,1.66
B17,EMM_F63,Tremellomycetes,3,6,31.78,8.96,9.26,1.65
B17,EMM_F63,Tremellomycetes,3,6,40.63,9.53,9.27,1.25
B17,EMM_F63,Tremellomycetes,3,6,47.75,9.53,9.65,1.66
B17,EMM_F63,Tremellomycetes,3,6,54.73,9.13,9.65,2.23
B17,EMM_F64,Tremellomycetes,1,6,0,8.65,9.89,1.46
B17,EMM_F64,Tremellomycetes,1,6,11.38,9.15,9.9,1.55
B17,EMM_F64,Tremellomycetes,1,6,17.4,8.93,9.17,1.54
B17,EMM_F64,Tremellomycetes,1,6,24.86,8.92,9.18,1.04
B17,EMM_F64,Tremellomycetes,1,6,31.78,8.02,9.18,1.83
B17,EMM_F64,Tremellomycetes,1,6,40.63,8.87,9.12,1.11
B17,EMM_F64,Tremellomycetes,1,6,47.75,9.21,9.53,1.45
B17,EMM_F64,Tremellomycetes,1,6,54.73,9.21,10.13,1.51
B17,EMM_F64,Tremellomycetes,2,6,0,9.51,9.43,1.81
B17,EMM_F64,Tremellomycetes,2,6,11.38,9.25,9.9,1.55
B17,EMM_F64,Tremellomycetes,2,6,17.4,9.44,10.47,1.74
B17,EMM_F64,Tremellomycetes,2,6,24.86,9.57,9.35,1.87
B17,EMM_F64,Tremellomycetes,2,6,31.78,9.44,9.74,1.74
B17,EMM_F64,Tremellomycetes,2,6,40.63,9.61,9.64,1.91
B17,EMM_F64,Tremellomycetes,2,6,47.75,9.79,9.64,2.09
B17,EMM_F64,Tremellomycetes,2,6,54.73,10,10.09,2.3
B17,EMM_F64,Tremellomycetes,3,6,0,8.07,9.74,1.15
B17,EMM_F64,Tremellomycetes,3,6,11.38,9.32,9.64,1.37
B17,EMM_F64,Tremellomycetes,3,6,17.4,8.63,9.65,0.65
B17,EMM_F64,Tremellomycetes,3,6,24.86,9.06,9,1.26
B17,EMM_F64,Tremellomycetes,3,6,31.78,9.06,9.26,1.13
B17,EMM_F64,Tremellomycetes,3,6,40.63,8.73,9.27,0.8
B17,EMM_F64,Tremellomycetes,3,6,47.75,9.12,9.65,1.18
B17,EMM_F64,Tremellomycetes,3,6,54.73,9.12,9.65,1.44
B17,EMM_F89,Tremellomycetes,1,6,0,8.35,9.89,1.13
B17,EMM_F89,Tremellomycetes,1,6,11.38,8.76,9.9,1.19
B17,EMM_F89,Tremellomycetes,1,6,17.4,8.83,9.17,1.26
B17,EMM_F89,Tremellomycetes,1,6,24.86,8.95,9.18,1.38
B17,EMM_F89,Tremellomycetes,1,6,31.78,9.19,9.18,1.62
B17,EMM_F89,Tremellomycetes,1,6,40.63,8.98,9.12,1.27
B17,EMM_F89,Tremellomycetes,1,6,47.75,9.23,9.53,1.52
B17,EMM_F89,Tremellomycetes,1,6,54.73,9.23,10.13,2.2
B17,EMM_F89,Tremellomycetes,2,6,0,4.61,9.43,0.36
B17,EMM_F89,Tremellomycetes,2,6,11.38,8.8,9.9,1.39
B17,EMM_F89,Tremellomycetes,2,6,17.4,8.8,10.47,0.8
B17,EMM_F89,Tremellomycetes,2,6,24.86,8.7,9.35,1.39
B17,EMM_F89,Tremellomycetes,2,6,31.78,8.17,9.74,1.86
B17,EMM_F89,Tremellomycetes,2,6,40.63,8.39,9.64,1.37
B17,EMM_F89,Tremellomycetes,2,6,47.75,7.8,9.64,1.44
B17,EMM_F89,Tremellomycetes,2,6,54.73,8.79,10.09,2.04
B17,EMM_F89,Tremellomycetes,3,6,0,8.62,9.74,1.56
B17,EMM_F89,Tremellomycetes,3,6,11.38,8.35,9.64,1.05
B17,EMM_F89,Tremellomycetes,3,6,17.4,8.66,9.65,1.8
B17,EMM_F89,Tremellomycetes,3,6,24.86,8.66,9,1.8
B17,EMM_F89,Tremellomycetes,3,6,31.78,9,9.26,1.19
B17,EMM_F89,Tremellomycetes,3,6,40.63,8.78,9.27,1.9
B17,EMM_F89,Tremellomycetes,3,6,47.75,8.96,9.65,2.08
B17,EMM_F89,Tremellomycetes,3,6,54.73,9.18,9.65,2.3
B17,EMM_F47,Microbotryomycetes,1,6,0,7.66,9.89,0.55
B17,EMM_F47,Microbotryomycetes,1,6,11.38,8.11,9.9,1.34
B17,EMM_F47,Microbotryomycetes,1,6,17.4,8.46,9.17,1.09
B17,EMM_F47,Microbotryomycetes,1,6,24.86,8.19,9.18,1.24
B17,EMM_F47,Microbotryomycetes,1,6,31.78,9.29,9.18,1.15
B17,EMM_F47,Microbotryomycetes,1,6,40.63,8.82,9.12,1.65
B17,EMM_F47,Microbotryomycetes,1,6,47.75,9.07,9.53,1.9
B17,EMM_F47,Microbotryomycetes,1,6,54.73,8.68,10.13,1.27
B17,EMM_F47,Microbotryomycetes,2,6,0,8.92,9.43,1.51
B17,EMM_F47,Microbotryomycetes,2,6,11.38,9.05,9.9,1.47
B17,EMM_F47,Microbotryomycetes,2,6,17.4,9.12,10.47,1.3
B17,EMM_F47,Microbotryomycetes,2,6,24.86,8.6,9.35,1.33
B17,EMM_F47,Microbotryomycetes,2,6,31.78,9.13,9.74,1.48
B17,EMM_F47,Microbotryomycetes,2,6,40.63,8.99,9.64,1.34
B17,EMM_F47,Microbotryomycetes,2,6,47.75,9.36,9.64,1.7
B17,EMM_F47,Microbotryomycetes,2,6,54.73,9.2,10.09,1.7
B17,EMM_F47,Microbotryomycetes,3,6,0,6.67,9.74,0.81
B17,EMM_F47,Microbotryomycetes,3,6,11.38,8.54,9.64,1.31
B17,EMM_F47,Microbotryomycetes,3,6,17.4,8.54,9.65,1.3
B17,EMM_F47,Microbotryomycetes,3,6,24.86,9.34,9,1.99
B17,EMM_F47,Microbotryomycetes,3,6,31.78,8.97,9.26,1.52
B17,EMM_F47,Microbotryomycetes,3,6,40.63,8.98,9.27,1.41
B17,EMM_F47,Microbotryomycetes,3,6,47.75,8.02,9.65,-0.01
B17,EMM_F47,Microbotryomycetes,3,6,54.73,9.02,9.65,1.29
B17,EMM_F49,Microbotryomycetes,1,6,0,8.08,9.89,0.45
B17,EMM_F49,Microbotryomycetes,1,6,11.38,8.95,9.9,1.32
B17,EMM_F49,Microbotryomycetes,1,6,17.4,9.02,9.17,1.39
B17,EMM_F49,Microbotryomycetes,1,6,24.86,9.04,9.18,1.69
B17,EMM_F49,Microbotryomycetes,1,6,31.78,9.04,9.18,1.49
B17,EMM_F49,Microbotryomycetes,1,6,40.63,9.04,9.12,1.02
B17,EMM_F49,Microbotryomycetes,1,6,47.75,9.04,9.53,1.47
B17,EMM_F49,Microbotryomycetes,1,6,54.73,9.57,10.13,2
B17,EMM_F49,Microbotryomycetes,2,6,0,6.16,9.43,-0.59
B17,EMM_F49,Microbotryomycetes,2,6,11.38,8.46,9.9,0.41
B17,EMM_F49,Microbotryomycetes,2,6,17.4,8.46,10.47,1.13
B17,EMM_F49,Microbotryomycetes,2,6,24.86,8.96,9.35,1.63
B17,EMM_F49,Microbotryomycetes,2,6,31.78,9.15,9.74,1.82
B17,EMM_F49,Microbotryomycetes,2,6,40.63,8.81,9.64,2.32
B17,EMM_F49,Microbotryomycetes,2,6,47.75,9.1,9.64,1.71
B17,EMM_F49,Microbotryomycetes,2,6,54.73,9.24,10.09,1.85
B17,EMM_F49,Microbotryomycetes,3,6,0,8.28,9.74,0.67
B17,EMM_F49,Microbotryomycetes,3,6,11.38,8.39,9.64,0.59
B17,EMM_F49,Microbotryomycetes,3,6,17.4,8.42,9.65,0.61
B17,EMM_F49,Microbotryomycetes,3,6,24.86,8.4,9,0.59
B17,EMM_F49,Microbotryomycetes,3,6,31.78,8.45,9.26,0.64
B17,EMM_F49,Microbotryomycetes,3,6,40.63,9.02,9.27,1.14
B17,EMM_F49,Microbotryomycetes,3,6,47.75,9.03,9.65,1.14
B17,EMM_F49,Microbotryomycetes,3,6,54.73,8.96,9.65,1.06
B17,ZAN_F4,Microbotryomycetes,1,6,0,7.98,9.89,0.55
B17,ZAN_F4,Microbotryomycetes,1,6,11.38,9.55,9.9,1.94
B17,ZAN_F4,Microbotryomycetes,1,6,17.4,9.39,9.17,2.12
B17,ZAN_F4,Microbotryomycetes,1,6,24.86,9.27,9.18,2
B17,ZAN_F4,Microbotryomycetes,1,6,31.78,9.27,9.18,2
B17,ZAN_F4,Microbotryomycetes,1,6,40.63,9.27,9.12,2
B17,ZAN_F4,Microbotryomycetes,1,6,47.75,9.3,9.53,1.37
B17,ZAN_F4,Microbotryomycetes,1,6,54.73,9.77,10.13,1.99
B17,ZAN_F4,Microbotryomycetes,2,6,0,8.03,9.43,1.12
B17,ZAN_F4,Microbotryomycetes,2,6,11.38,9.33,9.9,2.3
B17,ZAN_F4,Microbotryomycetes,2,6,17.4,9.33,10.47,2.3
B17,ZAN_F4,Microbotryomycetes,2,6,24.86,9.17,9.35,2.51
B17,ZAN_F4,Microbotryomycetes,2,6,31.78,9.17,9.74,2.27
B17,ZAN_F4,Microbotryomycetes,2,6,40.63,9.34,9.64,2.25
B17,ZAN_F4,Microbotryomycetes,2,6,47.75,9.3,9.64,2.21
B17,ZAN_F4,Microbotryomycetes,2,6,54.73,9.52,10.09,2.43
B17,ZAN_F4,Microbotryomycetes,3,6,0,8.18,9.74,0.1
B17,ZAN_F4,Microbotryomycetes,3,6,11.38,8.89,9.64,0.81
B17,ZAN_F4,Microbotryomycetes,3,6,17.4,8.89,9.65,0.92
B17,ZAN_F4,Microbotryomycetes,3,6,24.86,9.44,9,1.46
B17,ZAN_F4,Microbotryomycetes,3,6,31.78,9.44,9.26,1.14
B17,ZAN_F4,Microbotryomycetes,3,6,40.63,9.45,9.27,1.15
B17,ZAN_F4,Microbotryomycetes,3,6,47.75,9.45,9.65,1.34
B17,ZAN_F4,Microbotryomycetes,3,6,54.73,9.83,9.65,1.62
B17,EMM_F65,Microbotryomycetes,1,6,0,9.13,9.89,1.21
B17,EMM_F65,Microbotryomycetes,1,6,11.38,9.14,9.9,1.67
B17,EMM_F65,Microbotryomycetes,1,6,17.4,9.43,9.17,1.45
B17,EMM_F65,Microbotryomycetes,1,6,24.86,9.39,9.18,1.34
B17,EMM_F65,Microbotryomycetes,1,6,31.78,9.39,9.18,1.52
B17,EMM_F65,Microbotryomycetes,1,6,40.63,9.58,9.12,1.91
B17,EMM_F65,Microbotryomycetes,1,6,47.75,9.56,9.53,1.89
B17,EMM_F65,Microbotryomycetes,1,6,54.73,10.08,10.13,1.88
B17,EMM_F65,Microbotryomycetes,2,6,0,7.63,9.43,0.9
B17,EMM_F65,Microbotryomycetes,2,6,11.38,8.49,9.9,1.76
B17,EMM_F65,Microbotryomycetes,2,6,17.4,8.85,10.47,1.74
B17,EMM_F65,Microbotryomycetes,2,6,24.86,9.04,9.35,1.92
B17,EMM_F65,Microbotryomycetes,2,6,31.78,8.86,9.74,1.86
B17,EMM_F65,Microbotryomycetes,2,6,40.63,8.86,9.64,2.02
B17,EMM_F65,Microbotryomycetes,2,6,47.75,8.86,9.64,1.96
B17,EMM_F65,Microbotryomycetes,2,6,54.73,8.95,10.09,2.57
B17,EMM_F65,Microbotryomycetes,3,6,0,8.13,9.74,1.67
B17,EMM_F65,Microbotryomycetes,3,6,11.38,8.88,9.64,2.42
B17,EMM_F65,Microbotryomycetes,3,6,17.4,9.24,9.65,2.24
B17,EMM_F65,Microbotryomycetes,3,6,24.86,9.76,9,1.56
B17,EMM_F65,Microbotryomycetes,3,6,31.78,7.31,9.26,1.74
B17,EMM_F65,Microbotryomycetes,3,6,40.63,8.81,9.27,1.7
B17,EMM_F65,Microbotryomycetes,3,6,47.75,8.9,9.65,2
B17,EMM_F65,Microbotryomycetes,3,6,54.73,9.64,9.65,3.15
B17,EMM_F5,Cystobasidiomycetes,1,6,0,9.62,9.89,1.84
B17,EMM_F5,Cystobasidiomycetes,1,6,11.38,9.32,9.9,1.54
B17,EMM_F5,Cystobasidiomycetes,1,6,17.4,9.32,9.17,1.54
B17,EMM_F5,Cystobasidiomycetes,1,6,24.86,9.33,9.18,1.55
B17,EMM_F5,Cystobasidiomycetes,1,6,31.78,9.33,9.18,1.55
B17,EMM_F5,Cystobasidiomycetes,1,6,40.63,9.33,9.12,1.55
B17,EMM_F5,Cystobasidiomycetes,1,6,47.75,9.34,9.53,1.55
B17,EMM_F5,Cystobasidiomycetes,1,6,54.73,9.34,10.13,1.55
B17,EMM_F5,Cystobasidiomycetes,2,6,0,9.04,9.43,1.25
B17,EMM_F5,Cystobasidiomycetes,2,6,11.38,9.36,9.9,2.7
B17,EMM_F5,Cystobasidiomycetes,2,6,17.4,9.36,10.47,1.34
B17,EMM_F5,Cystobasidiomycetes,2,6,24.86,9.36,9.35,1.34
B17,EMM_F5,Cystobasidiomycetes,2,6,31.78,9.05,9.74,1.03
B17,EMM_F5,Cystobasidiomycetes,2,6,40.63,9.21,9.64,1.19
