Bacteria,Yeast,Class,Replication,DAI,distance_to_yeast,colony_diameter,increase
B5,SP_F14,Dothideomycetes,1,6,47.75,8.66,0.45
B5,SP_F14,Dothideomycetes,1,6,54.73,8.08,0.49
B5,SP_F14,Dothideomycetes,2,6,0,0,-7.9
B5,SP_F14,Dothideomycetes,2,6,11.38,3.58,-4.56
B5,SP_F14,Dothideomycetes,2,6,17.4,8.44,0.3
B5,SP_F14,Dothideomycetes,2,6,24.86,8.03,0.17
B5,SP_F14,Dothideomycetes,2,6,31.78,7.64,0.32
B5,SP_F14,Dothideomycetes,2,6,40.63,8.52,0.15
B5,SP_F14,Dothideomycetes,2,6,47.75,8.39,0.11
B5,SP_F14,Dothideomycetes,2,6,54.73,8.18,0.2
B5,SP_F14,Dothideomycetes,3,6,0,0,-5.15
B5,SP_F14,Dothideomycetes,3,6,11.38,3.98,-4.16
B5,SP_F14,Dothideomycetes,3,6,17.4,7.4,-0.63
B5,SP_F14,Dothideomycetes,3,6,24.86,9.02,0.99
B5,SP_F14,Dothideomycetes,3,6,31.78,8.48,0.7
B5,SP_F14,Dothideomycetes,3,6,40.63,9.45,1.27
B5,SP_F14,Dothideomycetes,3,6,47.75,9.22,1.04
B5,SP_F14,Dothideomycetes,3,6,54.73,9.16,0.96
B5,EMM_F7,Tremellomycetes,1,6,0,7.2,-1.03
B5,EMM_F7,Tremellomycetes,1,6,11.38,9.58,1.17
B5,EMM_F7,Tremellomycetes,1,6,17.4,9.19,0.78
B5,EMM_F7,Tremellomycetes,1,6,24.86,8.95,0.93
B5,EMM_F7,Tremellomycetes,1,6,31.78,8.95,0.85
B5,EMM_F7,Tremellomycetes,1,6,40.63,8.54,1.2
B5,EMM_F7,Tremellomycetes,1,6,47.75,8.65,0.77
B5,EMM_F7,Tremellomycetes,1,6,54.73,9.1,0.85
B5,EMM_F7,Tremellomycetes,2,6,0,4.86,-2.87
B5,EMM_F7,Tremellomycetes,2,6,11.38,9.54,1.15
B5,EMM_F7,Tremellomycetes,2,6,17.4,10.06,0.88
B5,EMM_F7,Tremellomycetes,2,6,24.86,9.86,0.69
B5,EMM_F7,Tremellomycetes,2,6,31.78,8.54,0.35
B5,EMM_F7,Tremellomycetes,2,6,40.63,9.52,0.24
B5,EMM_F7,Tremellomycetes,2,6,47.75,9.07,0.8
B5,EMM_F7,Tremellomycetes,2,6,54.73,9.06,1.05
B5,EMM_F7,Tremellomycetes,3,6,0,5.13,-1.95
B5,EMM_F7,Tremellomycetes,3,6,11.38,8.89,0.59
B5,EMM_F7,Tremellomycetes,3,6,17.4,8.24,0.7
B5,EMM_F7,Tremellomycetes,3,6,24.86,8.25,0.71
B5,EMM_F7,Tremellomycetes,3,6,31.78,8.29,0.75
B5,EMM_F7,Tremellomycetes,3,6,40.63,8.59,0.69
B5,EMM_F7,Tremellomycetes,3,6,47.75,8.51,0.35
B5,EMM_F7,Tremellomycetes,3,6,54.73,7.86,0.3
B5,ZAN_F3,Tremellomycetes,1,6,0,8.19,0.63
B5,ZAN_F3,Tremellomycetes,1,6,11.38,10.01,1.03
B5,ZAN_F3,Tremellomycetes,1,6,17.4,10.48,1.51
B5,ZAN_F3,Tremellomycetes,1,6,24.86,10.36,1.39
B5,ZAN_F3,Tremellomycetes,1,6,31.78,9.91,1.23
B5,ZAN_F3,Tremellomycetes,1,6,40.63,9.24,0.71
B5,ZAN_F3,Tremellomycetes,1,6,47.75,9.77,0.7
B5,ZAN_F3,Tremellomycetes,1,6,54.73,10.7,1.05
B5,ZAN_F3,Tremellomycetes,2,6,0,5.59,-2.99
B5,ZAN_F3,Tremellomycetes,2,6,11.38,9.39,0.71
B5,ZAN_F3,Tremellomycetes,2,6,17.4,8.99,0.55
B5,ZAN_F3,Tremellomycetes,2,6,24.86,8.99,0.76
B5,ZAN_F3,Tremellomycetes,2,6,31.78,8.71,0.78
B5,ZAN_F3,Tremellomycetes,2,6,40.63,8.15,0.69
B5,ZAN_F3,Tremellomycetes,2,6,47.75,8.15,0.37
B5,ZAN_F3,Tremellomycetes,2,6,54.73,7.31,0.66
B5,ZAN_F3,Tremellomycetes,3,6,0,6.82,-0.14
B5,ZAN_F3,Tremellomycetes,3,6,11.38,9.3,0.8
B5,ZAN_F3,Tremellomycetes,3,6,17.4,9.09,0.31
B5,ZAN_F3,Tremellomycetes,3,6,24.86,9.86,0.93
B5,ZAN_F3,Tremellomycetes,3,6,31.78,10.68,1.15
B5,ZAN_F3,Tremellomycetes,3,6,40.63,8.84,0.21
B5,ZAN_F3,Tremellomycetes,3,6,47.75,8.85,0.8
B5,ZAN_F3,Tremellomycetes,3,6,54.73,8.25,0.72
B5,EMM_F48,Tremellomycetes,1,6,0,6.43,-0.95
B5,EMM_F48,Tremellomycetes,1,6,11.38,9.76,1.52
B5,EMM_F48,Tremellomycetes,1,6,17.4,10.87,1.49
B5,EMM_F48,Tremellomycetes,1,6,24.86,9.6,1.13
B5,EMM_F48,Tremellomycetes,1,6,31.78,9.46,1.36
B5,EMM_F48,Tremellomycetes,1,6,40.63,8.76,0.4
B5,EMM_F48,Tremellomycetes,1,6,47.75,9.28,0.69
B5,EMM_F48,Tremellomycetes,1,6,54.73,8.52,1.33
B5,EMM_F48,Tremellomycetes,2,6,0,7.49,-1.46
B5,EMM_F48,Tremellomycetes,2,6,11.38,9.4,0.66
B5,EMM_F48,Tremellomycetes,2,6,17.4,8.84,0.97
B5,EMM_F48,Tremellomycetes,2,6,24.86,8.87,1.04
B5,EMM_F48,Tremellomycetes,2,6,31.78,9.47,1.01
B5,EMM_F48,Tremellomycetes,2,6,40.63,9.96,0.6
B5,EMM_F48,Tremellomycetes,2,6,47.75,9.28,0.54
B5,EMM_F48,Tremellomycetes,2,6,54.73,9.51,0.77
B5,EMM_F48,Tremellomycetes,3,6,0,5.52,-2.58
B5,EMM_F48,Tremellomycetes,3,6,11.38,9.5,0.56
B5,EMM_F48,Tremellomycetes,3,6,17.4,7.78,1
B5,EMM_F48,Tremellomycetes,3,6,24.86,8.92,0.42
B5,EMM_F48,Tremellomycetes,3,6,31.78,8.48,0.48
B5,EMM_F48,Tremellomycetes,3,6,40.63,8.49,0.75
B5,EMM_F48,Tremellomycetes,3,6,47.75,9.03,0.96
B5,EMM_F48,Tremellomycetes,3,6,54.73,9.27,0.99
B5,EMM_F63,Tremellomycetes,1,6,0,8.51,0.49
B5,EMM_F63,Tremellomycetes,1,6,11.38,9.13,0.7
B5,EMM_F63,Tremellomycetes,1,6,17.4,8.59,-0.07
B5,EMM_F63,Tremellomycetes,1,6,24.86,9.89,0.43
B5,EMM_F63,Tremellomycetes,1,6,31.78,10.23,0.77
B5,EMM_F63,Tremellomycetes,1,6,40.63,10.24,0.66
B5,EMM_F63,Tremellomycetes,1,6,47.75,8.74,0.53
B5,EMM_F63,Tremellomycetes,1,6,54.73,8.77,0.78
B5,EMM_F63,Tremellomycetes,2,6,0,8.49,0.1
B5,EMM_F63,Tremellomycetes,2,6,11.38,7.53,-0.27
B5,EMM_F63,Tremellomycetes,2,6,17.4,7.98,0.18
B5,EMM_F63,Tremellomycetes,2,6,24.86,10.21,0.47
B5,EMM_F63,Tremellomycetes,2,6,31.78,8.25,0.09
B5,EMM_F63,Tremellomycetes,2,6,40.63,9.43,0.41
B5,EMM_F63,Tremellomycetes,2,6,47.75,8.83,0.52
B5,EMM_F63,Tremellomycetes,2,6,54.73,8.94,0.58
B5,EMM_F63,Tremellomycetes,3,6,0,8.59,0.24
B5,EMM_F63,Tremellomycetes,3,6,11.38,8.6,0.61
B5,EMM_F63,Tremellomycetes,3,6,17.4,8.86,0.33
B5,EMM_F63,Tremellomycetes,3,6,24.86,8.25,0.36
B5,EMM_F63,Tremellomycetes,3,6,31.78,9.51,1.28
B5,EMM_F63,Tremellomycetes,3,6,40.63,8.81,0.27
B5,EMM_F63,Tremellomycetes,3,6,47.75,8.81,0.6
B5,EMM_F63,Tremellomycetes,3,6,54.73,8.75,0.39
B5,EMM_F64,Tremellomycetes,1,6,0,8.89,0.84
B5,EMM_F64,Tremellomycetes,1,6,11.38,8.79,0.74
B5,EMM_F64,Tremellomycetes,1,6,17.4,8.6,0.55
B5,EMM_F64,Tremellomycetes,1,6,24.86,9.33,0.88
B5,EMM_F64,Tremellomycetes,1,6,31.78,8.71,0.21
B5,EMM_F64,Tremellomycetes,1,6,40.63,9.49,1.17
B5,EMM_F64,Tremellomycetes,1,6,47.75,9.5,1.04
B5,EMM_F64,Tremellomycetes,1,6,54.73,9.34,0.81
B5,EMM_F64,Tremellomycetes,2,6,0,8.35,0.44
B5,EMM_F64,Tremellomycetes,2,6,11.38,8.06,0.16
B5,EMM_F64,Tremellomycetes,2,6,17.4,8.48,0.44
B5,EMM_F64,Tremellomycetes,2,6,24.86,7.37,0.56
B5,EMM_F64,Tremellomycetes,2,6,31.78,8.7,0.92
B5,EMM_F64,Tremellomycetes,2,6,40.63,8.64,0.86
B5,EMM_F64,Tremellomycetes,2,6,47.75,8,0.32
B5,EMM_F64,Tremellomycetes,2,6,54.73,8,0.41
B5,EMM_F64,Tremellomycetes,3,6,0,9.33,1.03
B5,EMM_F64,Tremellomycetes,3,6,11.38,9.23,0.66
B5,EMM_F64,Tremellomycetes,3,6,17.4,9.47,0.27
B5,EMM_F64,Tremellomycetes,3,6,24.86,8.32,0.17
B5,EMM_F64,Tremellomycetes,3,6,31.78,8.91,0.48
B5,EMM_F64,Tremellomycetes,3,6,40.63,8.84,0.66
B5,EMM_F64,Tremellomycetes,3,6,47.75,8.75,0.83
B5,EMM_F64,Tremellomycetes,3,6,54.73,9.63,1.18
B5,EMM_F89,Tremellomycetes,1,6,0,8.16,0.73
B5,EMM_F89,Tremellomycetes,1,6,11.38,9.01,0.9
B5,EMM_F89,Tremellomycetes,1,6,17.4,8.97,0.51
B5,EMM_F89,Tremellomycetes,1,6,24.86,8.88,0.55
B5,EMM_F89,Tremellomycetes,1,6,31.78,8.95,0.43
B5,EMM_F89,Tremellomycetes,1,6,40.63,9.33,0.68
B5,EMM_F89,Tremellomycetes,1,6,47.75,8.88,0.79
B5,EMM_F89,Tremellomycetes,1,6,54.73,8.92,1.23
B5,EMM_F89,Tremellomycetes,2,6,0,5.36,-2.74
B5,EMM_F89,Tremellomycetes,2,6,11.38,8.48,0.29
B5,EMM_F89,Tremellomycetes,2,6,17.4,9,0.45
B5,EMM_F89,Tremellomycetes,2,6,24.86,9.15,0.25
B5,EMM_F89,Tremellomycetes,2,6,31.78,9.07,0.36
B5,EMM_F89,Tremellomycetes,2,6,40.63,9.2,0.49
B5,EMM_F89,Tremellomycetes,2,6,47.75,9.45,0.36
B5,EMM_F89,Tremellomycetes,2,6,54.73,9.62,0.53
B5,EMM_F89,Tremellomycetes,3,6,0,5.58,-3.02
B5,EMM_F89,Tremellomycetes,3,6,11.38,8.62,0.39
B5,EMM_F89,Tremellomycetes,3,6,17.4,8.95,0.55
B5,EMM_F89,Tremellomycetes,3,6,24.86,8.23,0.34
B5,EMM_F89,Tremellomycetes,3,6,31.78,8.66,0.67
B5,EMM_F89,Tremellomycetes,3,6,40.63,7.68,0.25
B5,EMM_F89,Tremellomycetes,3,6,47.75,8.48,0.42
B5,EMM_F89,Tremellomycetes,3,6,54.73,8.97,0.83
B5,EMM_F47,Microbotryomycetes,1,6,0,5,-2.81
B5,EMM_F47,Microbotryomycetes,1,6,11.38,8.9,0.43
B5,EMM_F47,Microbotryomycetes,1,6,17.4,8.61,0.92
B5,EMM_F47,Microbotryomycetes,1,6,24.86,8.8,0.73
B5,EMM_F47,Microbotryomycetes,1,6,31.78,8.22,0.36
B5,EMM_F47,Microbotryomycetes,1,6,40.63,7.99,0.98
B5,EMM_F47,Microbotryomycetes,1,6,47.75,8.12,0.92
B5,EMM_F47,Microbotryomycetes,1,6,54.73,8.16,0.68
B5,EMM_F47,Microbotryomycetes,2,6,0,8.91,0.26
B5,EMM_F47,Microbotryomycetes,2,6,11.38,7.61,0.81
B5,EMM_F47,Microbotryomycetes,2,6,17.4,9.28,0.7
B5,EMM_F47,Microbotryomycetes,2,6,24.86,8.67,0.68
B5,EMM_F47,Microbotryomycetes,2,6,31.78,9.39,0.68
B5,EMM_F47,Microbotryomycetes,2,6,40.63,8.05,0.72
B5,EMM_F47,Microbotryomycetes,2,6,47.75,9.26,0.5
B5,EMM_F47,Microbotryomycetes,2,6,54.73,9.26,0.49
B5,EMM_F47,Microbotryomycetes,3,6,0,4.48,-3.21
B5,EMM_F47,Microbotryomycetes,3,6,11.38,8.51,0.74
B5,EMM_F47,Microbotryomycetes,3,6,17.4,8.69,0.56
B5,EMM_F47,Microbotryomycetes,3,6,24.86,9.51,0.79
B5,EMM_F47,Microbotryomycetes,3,6,31.78,10.09,1.17
B5,EMM_F47,Microbotryomycetes,3,6,40.63,10.1,0.33
B5,EMM_F47,Microbotryomycetes,3,6,47.75,8.99,0.28
B5,EMM_F47,Microbotryomycetes,3,6,54.73,8.83,0.42
B5,EMM_F49,Microbotryomycetes,1,6,0,8.62,0.29
B5,EMM_F49,Microbotryomycetes,1,6,11.38,8.16,0.47
B5,EMM_F49,Microbotryomycetes,1,6,17.4,8.37,0.56
B5,EMM_F49,Microbotryomycetes,1,6,24.86,8.43,0.27
B5,EMM_F49,Microbotryomycetes,1,6,31.78,8.43,0.27
B5,EMM_F49,Microbotryomycetes,1,6,40.63,9.53,0.62
B5,EMM_F49,Microbotryomycetes,1,6,47.75,8.68,0.53
B5,EMM_F49,Microbotryomycetes,1,6,54.73,8.3,0.52
B5,EMM_F49,Microbotryomycetes,2,6,0,4.26,-3.16
B5,EMM_F49,Microbotryomycetes,2,6,11.38,7.94,0.52
B5,EMM_F49,Microbotryomycetes,2,6,17.4,7.71,0.44
B5,EMM_F49,Microbotryomycetes,2,6,24.86,8.72,0.49
B5,EMM_F49,Microbotryomycetes,2,6,31.78,8.37,0.61
B5,EMM_F49,Microbotryomycetes,2,6,40.63,9.35,0.49
B5,EMM_F49,Microbotryomycetes,2,6,47.75,8.68,0.38
B5,EMM_F49,Microbotryomycetes,2,6,54.73,9.36,1.06
B5,EMM_F49,Microbotryomycetes,3,6,0,4.16,-2.48
B5,EMM_F49,Microbotryomycetes,3,6,11.38,7.34,0.38
B5,EMM_F49,Microbotryomycetes,3,6,17.4,7.59,0.29
B5,EMM_F49,Microbotryomycetes,3,6,24.86,6.89,0.52
B5,EMM_F49,Microbotryomycetes,3,6,31.78,7.63,0.51
B5,EMM_F49,Microbotryomycetes,3,6,40.63,7.72,0.75
B5,EMM_F49,Microbotryomycetes,3,6,47.75,8.54,0.89
B5,EMM_F49,Microbotryomycetes,3,6,54.73,7.44,0.52
B5,ZAN_F4,Microbotryomycetes,1,6,0,8.2,0.08
B5,ZAN_F4,Microbotryomycetes,1,6,11.38,7.83,0.52
B5,ZAN_F4,Microbotryomycetes,1,6,17.4,8.53,0.65
B5,ZAN_F4,Microbotryomycetes,1,6,24.86,9.04,0.86
B5,ZAN_F4,Microbotryomycetes,1,6,31.78,8.72,0.53
B5,ZAN_F4,Microbotryomycetes,1,6,40.63,8.94,0.54
B5,ZAN_F4,Microbotryomycetes,1,6,47.75,8.88,0.47
B5,ZAN_F4,Microbotryomycetes,1,6,54.73,8.41,-0.17
B5,ZAN_F4,Microbotryomycetes,2,6,0,4.61,-1.93
B5,ZAN_F4,Microbotryomycetes,2,6,11.38,7.54,0.8
B5,ZAN_F4,Microbotryomycetes,2,6,17.4,7.23,0.49
B5,ZAN_F4,Microbotryomycetes,2,6,24.86,7.66,0.13
B5,ZAN_F4,Microbotryomycetes,2,6,31.78,8.49,0.68
B5,ZAN_F4,Microbotryomycetes,2,6,40.63,8.49,0.41
B5,ZAN_F4,Microbotryomycetes,2,6,47.75,7.07,0.29
B5,ZAN_F4,Microbotryomycetes,2,6,54.73,8.44,0.15
B5,ZAN_F4,Microbotryomycetes,3,6,0,7.94,0.56
B5,ZAN_F4,Microbotryomycetes,3,6,11.38,8.11,0.09
B5,ZAN_F4,Microbotryomycetes,3,6,17.4,8.36,0.34
B5,ZAN_F4,Microbotryomycetes,3,6,24.86,8.37,0.34
B5,ZAN_F4,Microbotryomycetes,3,6,31.78,8.5,0.47
B5,ZAN_F4,Microbotryomycetes,3,6,40.63,9.12,0.79
B5,ZAN_F4,Microbotryomycetes,3,6,47.75,9.05,0.95
B5,ZAN_F4,Microbotryomycetes,3,6,54.73,8.55,0.87
B5,EMM_F65,Microbotryomycetes,1,6,0,na,na
B5,EMM_F65,Microbotryomycetes,1,6,11.38,na,na
B5,EMM_F65,Microbotryomycetes,1,6,17.4,6.93,-0.65
B5,EMM_F65,Microbotryomycetes,1,6,24.86,8.27,-0.44
B5,EMM_F65,Microbotryomycetes,1,6,31.78,8.11,0.54
B5,EMM_F65,Microbotryomycetes,1,6,40.63,8.28,0.26
B5,EMM_F65,Microbotryomycetes,1,6,47.75,8.38,0.36
B5,EMM_F65,Microbotryomycetes,1,6,54.73,8.34,0.66
B5,EMM_F65,Microbotryomycetes,2,6,0,5.02,-2.43
B5,EMM_F65,Microbotryomycetes,2,6,11.38,8.62,0.95
B5,EMM_F65,Microbotryomycetes,2,6,17.4,8.94,0.9
B5,EMM_F65,Microbotryomycetes,2,6,24.86,9.86,0.73
B5,EMM_F65,Microbotryomycetes,2,6,31.78,9.51,1.15
B5,EMM_F65,Microbotryomycetes,2,6,40.63,9.51,1.61
B5,EMM_F65,Microbotryomycetes,2,6,47.75,9.74,0.83
B5,EMM_F65,Microbotryomycetes,2,6,54.73,9.58,0.94
B5,EMM_F65,Microbotryomycetes,3,6,0,3.96,-5.13
B5,EMM_F65,Microbotryomycetes,3,6,11.38,9.78,0.42
B5,EMM_F65,Microbotryomycetes,3,6,17.4,8.55,0.57
B5,EMM_F65,Microbotryomycetes,3,6,24.86,9.64,1.71
B5,EMM_F65,Microbotryomycetes,3,6,31.78,10.86,0.22
B5,EMM_F65,Microbotryomycetes,3,6,40.63,9.73,0.89
B5,EMM_F65,Microbotryomycetes,3,6,47.75,9.73,0.45
B5,EMM_F65,Microbotryomycetes,3,6,54.73,9.86,0.92
B5,EMM_F66,Cystobasidiomycetes,1,6,0,6.67,0.84
B5,EMM_F66,Cystobasidiomycetes,1,6,11.38,8.24,0.26
B5,EMM_F66,Cystobasidiomycetes,1,6,17.4,8.37,0.3
B5,EMM_F66,Cystobasidiomycetes,1,6,24.86,8.37,0.5
B5,EMM_F66,Cystobasidiomycetes,1,6,31.78,8.71,0.29
B5,EMM_F66,Cystobasidiomycetes,1,6,40.63,8.71,0.29
B5,EMM_F66,Cystobasidiomycetes,1,6,47.75,8.72,0.85
B5,EMM_F66,Cystobasidiomycetes,1,6,54.73,8.72,0.69
B5,EMM_F66,Cystobasidiomycetes,2,6,0,7.75,-0.28
B5,EMM_F66,Cystobasidiomycetes,2,6,11.38,8.03,1.49
B5,EMM_F66,Cystobasidiomycetes,2,6,17.4,8.52,1.24
B5,EMM_F66,Cystobasidiomycetes,2,6,24.86,7.41,0.53
B5,EMM_F66,Cystobasidiomycetes,2,6,31.78,7.05,0.39
B5,EMM_F66,Cystobasidiomycetes,2,6,40.63,8.79,2.45
B5,EMM_F66,Cystobasidiomycetes,2,6,47.75,8.26,0.33
B5,EMM_F66,Cystobasidiomycetes,2,6,54.73,7.96,0.63
B5,EMM_F66,Cystobasidiomycetes,3,6,0,8.67,0.33
B5,EMM_F66,Cystobasidiomycetes,3,6,11.38,7.76,0.46
B5,EMM_F66,Cystobasidiomycetes,3,6,17.4,7.76,0.42
B5,EMM_F66,Cystobasidiomycetes,3,6,24.86,8.38,0.4
B5,EMM_F66,Cystobasidiomycetes,3,6,31.78,8.38,0.4
B5,EMM_F66,Cystobasidiomycetes,3,6,40.63,8.47,0.36
B5,EMM_F66,Cystobasidiomycetes,3,6,47.75,7.57,-0.01
B5,EMM_F66,Cystobasidiomycetes,3,6,54.73,8.82,1.04
B5,EMM_F70,Cystobasidiomycetes,1,6,0,9.84,0.07
B5,EMM_F70,Cystobasidiomycetes,1,6,11.38,10.07,0.7
B5,EMM_F70,Cystobasidiomycetes,1,6,17.4,8.76,1.09
B5,EMM_F70,Cystobasidiomycetes,1,6,24.86,8.76,0.97
B5,EMM_F70,Cystobasidiomycetes,1,6,31.78,8.18,0.39
B5,EMM_F70,Cystobasidiomycetes,1,6,40.63,9.05,0.72
B5,EMM_F70,Cystobasidiomycetes,1,6,47.75,8.1,0.26
B5,EMM_F70,Cystobasidiomycetes,1,6,54.73,8.9,0.45
B5,EMM_F70,Cystobasidiomycetes,2,6,0,8.91,0.46
B5,EMM_F70,Cystobasidiomycetes,2,6,11.38,7.65,0.38
B5,EMM_F70,Cystobasidiomycetes,2,6,17.4,7.68,0.41
B5,EMM_F70,Cystobasidiomycetes,2,6,24.86,8.3,0.75
B5,EMM_F70,Cystobasidiomycetes,2,6,31.78,9.32,0.64
B5,EMM_F70,Cystobasidiomycetes,2,6,40.63,7.98,0.21
B5,EMM_F70,Cystobasidiomycetes,2,6,47.75,8.99,0.04
B5,EMM_F70,Cystobasidiomycetes,2,6,54.73,8.64,0.03
B5,EMM_F70,Cystobasidiomycetes,3,6,0,9.09,0.36
B5,EMM_F70,Cystobasidiomycetes,3,6,11.38,8.26,0.51
B5,EMM_F70,Cystobasidiomycetes,3,6,17.4,9.79,0.36
B5,EMM_F70,Cystobasidiomycetes,3,6,24.86,8.26,0.37
B5,EMM_F70,Cystobasidiomycetes,3,6,31.78,7.47,0.2
B5,EMM_F70,Cystobasidiomycetes,3,6,40.63,9.47,1.3
B5,EMM_F70,Cystobasidiomycetes,3,6,47.75,8.89,0.55
B5,EMM_F70,Cystobasidiomycetes,3,6,54.73,7.89,0.54
B5,Control,Control,1,6,0,8.19,0.78
B5,Control,Control,1,6,11.38,7.79,0.38
B5,Control,Control,1,6,17.4,7.8,0.11
B5,Control,Control,1,6,24.86,7.67,0.32
B5,Control,Control,1,6,31.78,7.67,0.82
B5,Control,Control,1,6,40.63,7.68,0.53
B5,Control,Control,1,6,47.75,8.02,0.6
B5,Control,Control,1,6,54.73,7.35,0.3
B5,Control,Control,2,6,0,7.79,0.57
B5,Control,Control,2,6,11.38,8.14,0.24
B5,Control,Control,2,6,17.4,7.88,-0.03
B5,Control,Control,2,6,24.86,8.22,0.31
B5,Control,Control,2,6,31.78,8,0.08
B5,Control,Control,2,6,40.63,7.63,0.3
B5,Control,Control,2,6,47.75,8.26,0.39
B5,Control,Control,2,6,54.73,8.67,-0.04
B5,Control,Control,3,6,0,8.67,0.25
B5,Control,Control,3,6,11.38,9.32,0.9
B5,Control,Control,3,6,17.4,9.32,0.56
B5,Control,Control,3,6,24.86,9.59,0.69
B5,Control,Control,3,6,31.78,9.81,0.91
B5,Control,Control,3,6,40.63,9.08,0.54
B5,Control,Control,3,6,47.75,9.08,0.48
B5,Control,Control,3,6,54.73,9.59,0.65
B5,EMM_F3,Dothideomycetes,1,8,0,7.9,0.63
B5,EMM_F3,Dothideomycetes,1,8,11.38,7.9,0.48
B5,EMM_F3,Dothideomycetes,1,8,17.4,7.97,0.46
B5,EMM_F3,Dothideomycetes,1,8,24.86,8.25,0.58
B5,EMM_F3,Dothideomycetes,1,8,31.78,7.69,0.38
B5,EMM_F3,Dothideomycetes,1,8,40.63,8.26,0.78
B5,EMM_F3,Dothideomycetes,1,8,47.75,7.79,0.31
B5,EMM_F3,Dothideomycetes,1,8,54.73,7.67,0.39
B5,EMM_F3,Dothideomycetes,2,8,0,8.16,0.38
B5,EMM_F3,Dothideomycetes,2,8,11.38,8.03,0.25
B5,EMM_F3,Dothideomycetes,2,8,17.4,8.08,0.37
B5,EMM_F3,Dothideomycetes,2,8,24.86,8.26,0.55
B5,EMM_F3,Dothideomycetes,2,8,31.78,8.24,0.65
B5,EMM_F3,Dothideomycetes,2,8,40.63,8.57,0.66
B5,EMM_F3,Dothideomycetes,2,8,47.75,9.56,1.16
B5,EMM_F3,Dothideomycetes,2,8,54.73,9.47,0.7
B5,EMM_F3,Dothideomycetes,2,8,0,10.54,2.31
B5,EMM_F3,Dothideomycetes,3,8,11.38,9.21,1.2
B5,EMM_F3,Dothideomycetes,3,8,17.4,9.02,1.64
B5,EMM_F3,Dothideomycetes,3,8,24.86,9.25,1.68
B5,EMM_F3,Dothideomycetes,3,8,31.78,9.45,1.19
B5,EMM_F3,Dothideomycetes,3,8,40.63,10.38,2.06
B5,EMM_F3,Dothideomycetes,3,8,47.75,8.16,0.79
B5,EMM_F3,Dothideomycetes,3,8,54.73,9.76,1.36
B5,EMM_F34,Dothideomycetes,1,8,0,2.84,-4.9
B5,EMM_F34,Dothideomycetes,1,8,11.38,8.08,0.9
B5,EMM_F34,Dothideomycetes,1,8,17.4,8.75,1.3
B5,EMM_F34,Dothideomycetes,1,8,24.86,8.75,0.99
B5,EMM_F34,Dothideomycetes,1,8,31.78,9,0.7
B5,EMM_F34,Dothideomycetes,1,8,40.63,8.29,0.4
B5,EMM_F34,Dothideomycetes,1,8,47.75,8.83,0.56
B5,EMM_F34,Dothideomycetes,1,8,54.73,7.9,0.49
B5,EMM_F34,Dothideomycetes,2,8,0,2.97,-4.2
B5,EMM_F34,Dothideomycetes,2,8,11.38,8.82,0.34
B5,EMM_F34,Dothideomycetes,2,8,17.4,8.55,0.77
B5,EMM_F34,Dothideomycetes,2,8,24.86,8.57,0.52
B5,EMM_F34,Dothideomycetes,2,8,31.78,8.49,0.55
B5,EMM_F34,Dothideomycetes,2,8,40.63,8.4,0.41
B5,EMM_F34,Dothideomycetes,2,8,47.75,7.07,0.63
B5,EMM_F34,Dothideomycetes,2,8,54.73,8.65,0.67
B5,EMM_F34,Dothideomycetes,3,8,0,3.63,-3.77
B5,EMM_F34,Dothideomycetes,3,8,11.38,7.78,0.69
B5,EMM_F34,Dothideomycetes,3,8,17.4,8.07,0.75
B5,EMM_F34,Dothideomycetes,3,8,24.86,8.24,0.38
B5,EMM_F34,Dothideomycetes,3,8,31.78,7.92,0.76
B5,EMM_F34,Dothideomycetes,3,8,40.63,8.08,0.34
B5,EMM_F34,Dothideomycetes,3,8,47.75,8.04,0.69
B5,EMM_F34,Dothideomycetes,3,8,54.73,8,0.78
B5,SP_F14,Dothideomycetes,1,8,0,0,-7.83
B5,SP_F14,Dothideomycetes,1,8,11.38,6.85,-0.65
B5,SP_F14,Dothideomycetes,1,8,17.4,8.11,0.25
B5,SP_F14,Dothideomycetes,1,8,24.86,8.83,1.07
B5,SP_F14,Dothideomycetes,1,8,31.78,8.56,0.38
B5,SP_F14,Dothideomycetes,1,8,40.63,9,0.79
B5,SP_F14,Dothideomycetes,1,8,47.75,8.71,0.5
B5,SP_F14,Dothideomycetes,1,8,54.73,8.56,0.97
B5,SP_F14,Dothideomycetes,2,8,0,0,-7.9
B5,SP_F14,Dothideomycetes,2,8,11.38,4.36,-3.78
B5,SP_F14,Dothideomycetes,2,8,17.4,6.85,-1.29
B5,SP_F14,Dothideomycetes,2,8,24.86,8.38,0.52
B5,SP_F14,Dothideomycetes,2,8,31.78,7.54,0.22
B5,SP_F14,Dothideomycetes,2,8,40.63,8.52,0.15
B5,SP_F14,Dothideomycetes,2,8,47.75,8.29,0.01
B5,SP_F14,Dothideomycetes,2,8,54.73,8.36,0.38
B5,SP_F14,Dothideomycetes,3,8,0,0,-5.15
B5,SP_F14,Dothideomycetes,3,8,11.38,5.88,-2.26
B5,SP_F14,Dothideomycetes,3,8,17.4,6.86,-1.17
B5,SP_F14,Dothideomycetes,3,8,24.86,9.01,0.98
B5,SP_F14,Dothideomycetes,3,8,31.78,8.45,0.67
B5,SP_F14,Dothideomycetes,3,8,40.63,9.47,1.29
B5,SP_F14,Dothideomycetes,3,8,47.75,9.01,0.83
